ZipCode,Area
33542,27142352
33543,53246823
33544,89308595
33545,78219647
33547,391379349
33548,23275659
33549,33554330
33556,106060220
33558,49221045
33559,33524187
33563,39418411
33565,230733160
33566,62064826
33567,116097009
33569,39209701
33570,123619520
33572,48318752
33573,47935950
33576,41368497
33578,62210783
33579,56654898
33584,57510569
33585,45292237
33592,132201458
33594,28022265
33596,31204212
33597,358805018
33598,283310487
33602,7537401
33603,10962450
33604,20402082
33605,23877797
33606,10728255
33607,24840428
33609,12852253
33610,48463261
33611,18594225
33612,27691585
33613,21433106
33614,26339335
33615,24882186
33616,11957264
33617,23175527
33618,25178056
33619,76717667
33620,2311299
33621,25410562
33624,24632619
33625,24777989
33626,38025678
33629,13540084
33634,22723313
33635,15995933
33637,21288766
33647,91676750
33701,10366059
33702,32946039
33703,18020336
33704,11694202
33705,21851225
33706,24288158
33707,19333029
33708,20891237
33709,14531001
33710,23703129
33711,14935895
33712,16965376
33713,17287467
33714,9727444
33715,33112151
33716,22270612
33744,1513086
33755,15679536
33756,23295042
33759,24144852
33760,13830488
33761,14102877
33762,23006443
33763,9605607
33764,19487663
33765,10821885
33767,19746465
33770,14831487
33771,15950638
33772,15722015
33773,14429468
33774,12898505
33776,10262907
33777,17233756
33778,10109014
33781,17687682
33782,14877916
33785,8329232
33786,5783598
33801,54551029
33803,43791194
33805,78159045
33809,232663947
33810,147586650
33811,72692736
33812,26983189
33813,43013286
33815,20426824
33823,99768004
33825,355145790
33827,91352402
33830,381012147
33834,489920539
33837,140559946
33838,16925705
33839,8992647
33841,449513376
33843,302077337
33844,285759352
33847,2816934
33848,34301640
33849,58484437
33850,58536548
33851,5544480
33852,943304182
33853,23806603
33854,442788
33855,1711183
33856,340509
33857,550338090
33859,130652681
33860,364229976
33865,448864211
33867,11715478
33868,443035948
33870,161611577
33872,50925705
33873,309019546
33875,204209540
33876,110490533
33877,8037781
33880,143021900
33881,74245735
33884,66417557
33890,625534648
33896,30595595
33897,93282360
33898,836862482
33901,24057494
33903,39500181
33904,43356296
33905,117209221
33907,19269064
33908,116015302
33909,49133558
33912,57472403
33913,279912094
33914,91042026
33916,30356711
33917,156435145
33919,30239201
33920,163919335
33921,33247768
33922,107810281
33924,92631018
33928,199756407
33930,305243173
33931,55785798
33935,887943926
33936,51780137
33944,141469390
33945,344902
33946,39879207
33947,39842249
33948,37357885
33950,78759295
33952,34941607
33953,51321843
33954,23183224
33955,145153051
33956,129284259
33957,91229208
33960,559812097
33965,3953667
33966,23269293
33967,20639967
33971,44063235
33972,66018885
33973,10306061
33974,60154569
33976,24025455
33980,34855447
33981,75265038
33982,1164074483
33983,30345514
33990,29721839
33991,46807343
33993,195624913
34101,24814375
34102,20783547
34103,11270641
34104,27507945
34105,27531714
34108,24112868
34109,34502714
34110,43196033
34112,44411932
34113,88846108
34114,660292084
34116,25611185
34117,188007036
34119,61367972
34120,401677093
34134,41591929
34135,98102459
34137,25749104
34138,14015116
34139,27184940
34140,4686375
34141,2910960366
34142,1559179347
34145,105699337
34201,9137255
34202,61880537
34203,42540610
34205,19243045
34207,17946126
34208,51042360
34209,53744435
34210,50033526
34211,94507831
34212,59806411
34215,3242237
34216,7527631
34217,18294967
34219,371821981
34221,209647227
34222,16563339
34223,99359116
34224,38660873
34228,32867442
34229,21151426
34231,29261592
34232,29412765
34233,16546601
34234,24288741
34235,19139280
34236,21177320
34237,10302532
34238,36766723
34239,13067906
34240,185703554
34241,185111710
34242,21265113
34243,51356144
34251,766370193
34266,1688506139
34268,356041
34269,142105906
34275,79705661
34285,25680169
34286,39823433
34287,42884238
34288,51857633
34289,10227804
34291,34879318
34292,80289129
34293,125411431
34420,69465375
34428,214468177
34429,196573299
34431,294205547
34432,283179477
34433,88683844
34434,64514809
34436,163399201
34442,134184938
34445,148714
34446,80871000
34448,255261132
34449,278838116
34450,91712448
34452,89561288
34453,69388973
34461,124700154
34465,64771079
34470,30124144
34471,51185254
34472,103289934
34473,99778730
34474,51231640
34475,76077346
34476,96487207
34479,45069593
34480,87596644
34481,171621245
34482,235946596
34484,85433997
34488,272188300
34491,116939337
34498,38374506
34601,323698980
34602,178672409
34604,92778601
34606,34059366
34607,85808168
34608,41855249
34609,57705156
34610,180879504
34613,149038586
34614,216947384
34637,37231306
34638,127291604
34639,73898816
34652,28671784
34653,28152549
34654,71964179
34655,121738617
34661,7393729
34667,94602553
34668,46963554
34669,51505883
34677,36141945
34679,346719
34681,1807209
34683,30995313
34684,19888704
34685,38547306
34688,41491758
34689,40425051
34690,10094367
34691,50988013
34695,22336146
34698,39743312
34705,51556434
34711,163316660
34714,310128803
34715,112080217
34731,62358012
34734,6097364
34736,401336808
34737,66496868
34739,1142587030
34741,42049081
34743,18115195
34744,97312321
34746,143234856
34747,115724659
34748,128906988
34753,18157924
34756,26700686
34758,85361822
34759,201312922
34760,1343756
34761,44060803
34762,24926886
34769,23552350
34771,240683810
34772,309794411
34773,1010153058
34785,205806358
34786,70976044
34787,206172548
34788,132256198
34797,13183675
34945,633617861
34946,45109351
34947,24940969
34949,69041165
34950,17814798
34951,64899527
34952,64645513
34953,61962199
34956,547929712
34957,91376602
34972,2387805464
34974,1094560899
34981,26750145
34982,57423748
34983,39411388
34984,25932282
34986,50592231
34987,265051609
34990,253515693
34994,24996473
34996,49803586
34997,269880405
35004,47171273
35005,90272598
35006,266326618
35007,98548333
35010,629872545
35013,76403
35014,255159115
35016,194075100
35019,78049680
35020,49238896
35022,170887873
35023,238369090
35031,337388081
35032,414688
35033,205068823
35034,279819488
35035,185708506
35036,2145815
35040,200538636
35042,391694992
35043,121255849
35044,154827771
35045,309437910
35046,368733391
35049,110385642
35051,285807758
35052,949104
35053,147666235
35054,77701683
35055,168195605
35057,337625736
35058,181156014
35060,7103302
35061,5111252
35062,117061575
35063,102351553
35064,10636977
35068,36157343
35070,3616323
35071,148281406
35072,493157755
35073,69025210
35074,145226
35077,392859340
35078,117934942
35079,276101163
35080,115734819
35082,20893529
35083,95134576
35085,270977427
35087,58536746
35089,178798886
35091,16964672
35094,153174377
35096,218467604
35097,20486364
35098,80113623
35111,169283558
35112,6419746
35114,32489496
35115,325996381
35116,57391645
35117,69222155
35118,97150816
35119,732311
35120,175826665
35121,377914030
35124,109276577
35125,123574189
35126,152134457
35127,25478222
35128,178791512
35130,182842252
35131,240748438
35133,127297874
35135,21954767
35136,572223805
35139,3181413
35143,124086866
35146,279731945
35147,179305220
35148,16039500
35149,14287051
35150,165965106
35151,458902804
35160,897594518
35171,76436994
35172,74770348
35173,167392144
35175,169442686
35176,28098302
35178,154274053
35179,243628329
35180,231320981
35183,175451641
35184,369430947
35186,151912824
35187,53083
35188,59827795
35203,5232096
35204,12594384
35205,9391228
35206,26575976
35207,27012112
35208,9152076
35209,24318665
35210,66526582
35211,45818508
35212,15195575
35213,16465461
35214,69072352
35215,74319601
35216,36825774
35217,46973657
35218,6750702
35221,9456883
35222,9674987
35223,21379981
35224,41041335
35226,46589856
35228,11195673
35229,449317
35233,4352265
35234,9225058
35235,36407418
35242,144235514
35243,31900238
35244,57652216
35254,1079581
35401,128260565
35404,44599626
35405,125189064
35406,234902768
35441,181599551
35442,621044570
35443,501231145
35444,393852700
35446,159447572
35447,384823279
35452,136322315
35453,244724521
35456,220065247
35457,17684344
35458,67482509
35459,357644977
35460,256595370
35461,321817241
35462,820967627
35463,164431081
35464,86612336
35466,677352621
35469,50373066
35470,696569410
35473,67279579
35474,524753965
35475,575454341
35476,14795977
35477,90098110
35480,177008580
35481,308133248
35490,174735229
35501,130524025
35503,211520768
35504,259234765
35540,192482735
35541,195391516
35542,143581014
35543,97418741
35544,185940569
35545,3321507
35546,573807896
35548,168839361
35549,300577196
35550,173998125
35552,154439870
35553,379087103
35554,133892791
35555,822717763
35559,1698656
35563,268985050
35564,174529007
35565,721734781
35570,619268619
35571,166396740
35572,200793211
35574,261994992
35575,96678708
35576,450997362
35577,9821958
35578,310187567
35579,372911474
35580,211496367
35581,319110670
35582,231754104
35584,1546981
35585,103422421
35586,473473282
35587,137463947
35592,323252551
35593,306263553
35594,374611548
35601,89033682
35603,199525045
35610,125515351
35611,335893666
35613,200623312
35614,170648098
35615,1825096
35616,582513379
35618,119987456
35619,338451061
35620,286163730
35621,119163373
35622,251327199
35630,75746858
35633,577109073
35634,168732817
35640,287373432
35643,252329855
35645,241372082
35646,243649699
35647,61527567
35648,150842934
35649,8616583
35650,551440700
35651,139815716
35652,246708337
35653,392405612
35654,369571434
35660,17295333
35661,169726154
35670,268337141
35671,191320138
35672,362457245
35673,114066680
35674,498136988
35677,319046493
35739,70487646
35740,95462030
35741,61236356
35744,87680820
35745,174088158
35746,152713589
35747,202501854
35748,211196938
35749,105365198
35750,164910288
35751,74543910
35752,137914866
35754,115247264
35755,80316477
35756,212363447
35757,31196008
35758,69965763
35759,42229844
35760,138197076
35761,302610828
35763,110079785
35764,86546387
35765,189643919
35766,93093501
35768,442257963
35769,227580199
35771,160397743
35772,464852158
35773,189234503
35774,36851264
35775,46540481
35776,235130970
35801,36608490
35802,48988500
35803,128319882
35805,24044382
35806,60759667
35808,158223463
35810,74710239
35811,121107179
35816,13747324
35824,33485551
35896,654541
35901,165289531
35903,181110814
35904,120402082
35905,109069451
35906,97591640
35907,64868135
35950,115762697
35951,191076490
35952,284951214
35953,306261986
35954,271676839
35956,191480661
35957,206753203
35958,140958639
35959,215757774
35960,416212617
35961,332389307
35962,204025770
35963,71864417
35966,216169381
35967,324623904
35968,139125491
35971,146897261
35972,63509907
35973,297614949
35974,34060245
35975,89115178
35976,422854976
35978,174935451
35979,27113570
35980,144022520
35981,59863352
35983,147378751
35984,167816589
35986,117226675
35987,155150550
35988,31800288
35989,157494243
35990,198483
36003,250627570
36005,365460923
36006,185341407
36009,390419085
36010,328637051
36013,45262845
36016,625650995
36017,161421581
36020,29017446
36022,243256401
36024,250912871
36025,38607543
36026,200735174
36027,799284111
36028,337519885
36029,266624093
36030,176738543
36031,26965936
36032,288490692
36033,607984850
36034,150977153
36035,282897152
36036,271207711
36037,935611108
36038,6143448
36039,98897767
36040,404330079
36041,137910701
36042,211443919
36043,270303855
36046,178539336
36047,288946988
36048,273918685
36049,415664093
36051,132290672
36052,163121028
36053,753644273
36054,66941199
36064,211800252
36066,54362452
36067,630613471
36069,389168692
36071,121716794
36075,239828984
36078,461354488
36079,516939487
36080,148719182
36081,563703659
36082,987317
36083,665274871
36088,8681641
36089,855898029
36091,216110895
36092,351762725
36093,215999606
36104,39824874
36105,193496195
36106,15764025
36107,8377980
36108,188689605
36109,30051913
36110,81582694
36111,11147095
36112,904056
36113,8070380
36115,1532461
36116,146935886
36117,143561468
36201,96781082
36203,101065682
36205,11179760
36206,41554064
36207,192875238
36250,45903666
36251,375995983
36255,178046398
36256,247701523
36258,292643569
36260,71060580
36262,231863761
36263,63803272
36264,612045123
36265,258442993
36266,465269318
36267,3530688
36268,247062242
36269,115769434
36271,220488990
36272,876636253
36273,135416808
36274,475676477
36276,351652320
36277,22128402
36278,347164870
36279,77568376
36280,320190813
36301,232864268
36303,162727439
36305,82466228
36310,574339326
36311,310363120
36312,200312572
36313,10166097
36314,61347167
36316,130179480
36317,105358364
36318,125833012
36319,259923832
36320,170998647
36321,18064587
36322,162211751
36323,600853341
36330,311509312
36340,124521692
36343,261203076
36344,335496336
36345,318273208
36346,130096295
36350,166414798
36351,210286800
36352,183614598
36353,250053839
36360,469380342
36362,76395106
36370,73242471
36371,30116792
36373,161273777
36374,140392063
36375,316669104
36376,58741556
36401,1186449517
36420,694828094
36421,548553600
36425,390195239
36426,1271278558
36432,371739742
36435,115054351
36436,86077414
36439,3874636
36441,153853496
36442,533711614
36444,278345660
36445,399999374
36446,11669782
36451,497012904
36453,241776881
36454,3689195
36455,1409983
36456,321298815
36460,358371002
36467,433142507
36470,95995842
36471,257143823
36473,15860053
36474,477019136
36475,426825165
36476,3164391
36477,443382090
36480,425324758
36481,152250530
36482,320760097
36483,271610990
36502,854692276
36505,58701687
36507,875038163
36509,19598266
36511,12972004
36512,15010161
36513,38924601
36518,350738187
36521,375352679
36522,573247356
36523,121144595
36524,437559611
36525,45849006
36526,100310366
36527,117355516
36528,87655557
36529,156842436
36530,267885618
36532,207908482
36535,248372502
36538,90943264
36539,184916299
36540,116668826
36541,249010648
36542,195184920
36543,767465
36544,104010914
36545,1054272494
36548,92417999
36549,102155783
36550,140015251
36551,169429447
36553,288578455
36555,2327469
36556,19072852
36558,634549945
36559,2561258
36560,187304410
36561,67861000
36562,115627979
36564,770474
36567,595467834
36568,2326954
36569,161434509
36571,119514686
36572,24350322
36574,38255633
36575,113821204
36576,50512704
36578,79852756
36579,343874398
36580,140262001
