"","population","latitude","longitude"
"79843","2503","30.2852963","-104.0057613"
"79845","5138","29.8880459","-104.5191386"
"79846","104","29.387655","-103.9904649"
"79847","167","31.8353627","-105.0538602"
"79848","927","30.2613018","-102.3010735"
"79849","13208","31.5606493","-106.250112"
"79851","641","31.2783467","-105.3116287"
"79852","799","29.3962304","-103.6172322"
"79853","3729","31.4340007","-106.0640887"
"79854","213","30.59127","-104.6601571"
"79855","2336","31.09348","-104.6245142"
"79901","11328","31.7606182","-106.4785782"
"79902","21236","31.783715","-106.4985444"
"79903","18451","31.7861822","-106.4419365"
"79904","35060","31.8527642","-106.4476358"
"79905","26036","31.7660538","-106.4262015"
"79906","4374","31.8106505","-106.404743"
"79907","55132","31.7072306","-106.3265627"
"79908","3673","31.8572012","-106.3803884"
"79911","1565","31.8924677","-106.5425939"
"79912","77161","31.8485833","-106.5343159"
"79915","40057","31.7460407","-106.3714257"
"79916","2995","31.8141573","-106.4180299"
"79920","153","31.8247251","-106.4517273"
"79922","8935","31.8148725","-106.561208"
"79924","59058","31.9024425","-106.4132452"
"79925","40641","31.7969433","-106.3568288"
"79927","39016","31.6440076","-106.2725242"
"79928","49544","31.6286652","-106.1558231"
"79930","28410","31.8293039","-106.483334"
"79932","24986","31.8749642","-106.6079881"
"79934","19174","31.9506695","-106.4335178"
"79935","18042","31.7677146","-106.3293316"
"79936","111086","31.776593","-106.2969765"
"79938","53520","31.8297121","-105.9713625"
"79942","2","30.5756181","-101.3312391"
"80002","18020","39.7948219","-105.1052918"
"80003","35384","39.8253728","-105.0635254"
"80004","35892","39.8166856","-105.1227874"
"80005","25553","39.8510799","-105.1302343"
"80007","7262","39.8625378","-105.1923705"
"80010","39728","39.7392491","-104.8628811"
"80011","47461","39.7388411","-104.7822609"
"80012","46665","39.699705","-104.8376518"
"80013","69588","39.6614077","-104.7656546"
"80014","36710","39.6635585","-104.8380673"
"80015","62432","39.6273197","-104.779035"
"80016","41219","39.6022527","-104.7051144"
"80017","34270","39.6979283","-104.7854599"
"80018","9206","39.6880021","-104.68974"
"80019","1690","39.786982","-104.7021705"
"80020","46871","39.9307816","-105.0742866"
"80021","30051","39.8906634","-105.1137237"
"80022","42699","39.8796443","-104.798561"
"80023","15415","39.9758578","-105.0093868"
"80024","228","39.8438757","-104.9179249"
"80025","253","39.9398419","-105.2839392"
"80026","26378","40.0122504","-105.0997341"
"80027","31034","39.9509477","-105.1590779"
"80030","15329","39.8308215","-105.0374698"
"80031","33932","39.8738332","-105.0386736"
"80033","23969","39.7723265","-105.1030089"
"80045","277","39.7478757","-104.838313"
"80101","392","39.3650295","-104.01917"
"80102","5514","39.7456052","-104.4429952"
"80103","2458","39.7800102","-104.142596"
"80104","27588","39.2938138","-104.8303651"
"80105","1171","39.6684954","-103.9688907"
"80106","4232","39.186147","-104.515915"
"80107","12042","39.4093579","-104.572571"
"80108","22612","39.4455015","-104.8529872"
"80109","17219","39.3642656","-104.9013747"
"80110","20867","39.6459945","-105.0114107"
"80111","28948","39.6130046","-104.8779567"
"80112","29217","39.5757403","-104.8576454"
"80113","20562","39.6444448","-104.965111"
"80116","3942","39.3199948","-104.7097124"
"80117","2587","39.3695981","-104.3428907"
"80118","5308","39.192431","-104.9052646"
"80120","28435","39.5938356","-105.0114595"
"80121","17853","39.6109921","-104.9527305"
"80122","29783","39.5803086","-104.9549168"
"80123","44795","39.6160105","-105.0694488"
"80124","18020","39.5320701","-104.8919651"
"80125","10190","39.4850693","-105.052316"
"80126","39698","39.5405718","-104.9585569"
"80127","42597","39.5305989","-105.1646618"
"80128","34988","39.5638461","-105.0789806"
"80129","27007","39.5455348","-105.0103506"
"80130","27054","39.5309576","-104.9234159"
"80131","243","39.4764403","-105.007544"
"80132","19637","39.09941","-104.8465298"
"80133","2042","39.095018","-104.9756923"
"80134","55075","39.4854998","-104.7786378"
"80135","3833","39.2538706","-105.1576373"
"80136","4834","39.7848982","-104.2809052"
"80137","1323","39.7711823","-104.5980546"
"80138","29786","39.5176603","-104.6709055"
"80202","10148","39.7519067","-104.9976329"
"80203","18839","39.7316858","-104.9826503"
"80204","31493","39.7348405","-105.0203935"
"80205","29221","39.7588568","-104.9628287"
"80206","21521","39.7302916","-104.9526182"
"80207","21216","39.7622955","-104.9166362"
"80209","21526","39.7065813","-104.9657498"
"80210","33946","39.6766258","-104.9623152"
"80211","31583","39.7674439","-105.0197357"
"80212","18051","39.7720475","-105.0480274"
"80214","24821","39.7432913","-105.0690269"
"80215","17843","39.7447733","-105.115977"
"80216","10924","39.7872804","-104.9572489"
"80218","17928","39.7310823","-104.9706725"
"80219","61296","39.6952933","-105.0356013"
"80220","33529","39.7338123","-104.9165972"
"80221","37779","39.8170671","-105.0110348"
"80222","20073","39.671027","-104.9278986"
"80223","17987","39.6957936","-105.0038428"
"80224","17256","39.6877652","-104.9113373"
"80226","30930","39.7128452","-105.0915192"
"80227","33667","39.6662951","-105.0898235"
"80228","30138","39.6949671","-105.1731607"
"80229","49598","39.855318","-104.9571195"
"80230","7559","39.7194641","-104.8902793"
"80231","32127","39.6714209","-104.8878029"
"80232","21411","39.6868658","-105.0902335"
"80233","45386","39.8996713","-104.9465609"
"80234","25937","39.9099938","-105.0025058"
"80235","7571","39.6498381","-105.0883503"
"80236","16123","39.6516752","-105.0395732"
"80237","17569","39.6398707","-104.901711"
"80238","10058","39.7716575","-104.8824825"
"80239","40512","39.7876283","-104.8385507"
"80241","31746","39.9295182","-104.954808"
"80246","12875","39.705197","-104.9308421"
"80247","25449","39.698327","-104.8788145"
"80249","23404","39.8518656","-104.6955514"
"80260","31412","39.866918","-105.0060593"
"80264","0","39.7424774","-104.9854823"
"80290","0","39.7440923","-104.9867543"
"80293","0","39.7462533","-104.9899347"
"80294","0","39.7494522","-104.9892701"
"80301","22555","40.0494681","-105.2014214"
"80302","26941","40.0391915","-105.3720169"
"80303","22361","39.9732218","-105.2092762"
"80304","25623","40.0454206","-105.2912628"
"80305","16874","39.9753342","-105.2481579"
"80310","6578","40.0021475","-105.263655"
"80401","39378","39.7187259","-105.2360305"
"80403","18211","39.834622","-105.29305"
"80419","0","39.7283924","-105.2028186"
"80420","933","39.3248665","-106.1169589"
"80421","8042","39.462296","-105.5020649"
"80422","4326","39.870497","-105.528825"
"80423","169","39.8939534","-106.5835494"
"80424","9627","39.4733338","-106.0041286"
"80425","184","39.3484022","-105.2058248"
"80426","104","39.9120851","-107.0004526"
"80427","822","39.7802813","-105.4949596"
"80428","706","40.8436935","-106.9252492"
"80432","439","39.2223763","-105.7969075"
"80433","8354","39.4777211","-105.2623864"
"80434","43","40.8432515","-106.2867888"
"80435","7278","39.5736779","-105.9345813"
"80436","565","39.781638","-105.6422098"
"80438","486","39.7630287","-105.7847349"
"80439","23778","39.6344216","-105.4402447"
"80440","2422","39.230807","-105.969036"
"80442","2309","39.924007","-105.8894163"
"80443","3676","39.5436022","-106.1727496"
"80444","1080","39.6083998","-105.7510045"
"80446","3715","40.1761654","-105.9493677"
"80447","1964","40.2963779","-105.762482"
"80448","193","39.4231276","-105.6499213"
"80449","909","38.9765762","-105.856797"
"80451","753","40.0984458","-106.0731435"
"80452","3097","39.6894025","-105.6707908"
"80453","197","39.6626875","-105.2425728"
"80454","1224","39.6285465","-105.2422625"
"80455","497","40.0948262","-105.3983824"
"80456","620","39.24737","-105.5365332"
"80457","612","39.64825","-105.2909776"
"80459","2450","40.1772035","-106.4546088"
"80461","7090","39.2317419","-106.3131574"
"80463","136","39.9705443","-106.7204875"
"80465","15147","39.6090857","-105.2055784"
"80466","3338","39.9764208","-105.5415269"
"80467","2224","40.2076407","-106.8263953"
"80468","391","39.951923","-106.1226814"
"80469","337","40.200081","-106.9685648"
"80470","3287","39.3794521","-105.3247658"
"80471","23","39.9352507","-105.4212526"
"80473","51","40.4163435","-106.1343411"
"80475","57","39.4552821","-105.5704178"
"80476","194","39.6706285","-105.8343433"
"80477","155","40.486391","-106.8293537"
"80478","1606","40.0290193","-105.8527717"
"80479","48","40.0359116","-106.8144972"
"80480","1300","40.6728876","-106.3415656"
"80481","572","40.1014108","-105.5767641"
"80482","1630","39.8906948","-105.7855582"
"80483","585","40.096085","-106.9289852"
"80487","16745","40.5409464","-106.8501309"
"80488","157","40.4487032","-106.8181839"
"80497","411","39.6707557","-106.0000632"
"80498","7002","39.7466315","-106.2705296"
"80501","39521","40.1648369","-105.1031785"
"80503","31064","40.1690141","-105.2103757"
"80504","46876","40.163388","-105.030087"
"80510","420","40.2131508","-105.6066678"
"80511","76","40.3401814","-105.5721887"
"80512","2185","40.6334084","-105.5815545"
"80513","10296","40.3003479","-105.1039284"
"80514","4106","40.0657379","-104.9555234"
"80515","1010","40.4623792","-105.3822895"
"80516","20254","40.0511117","-105.0276323"
"80517","9313","40.3847762","-105.5859559"
"80520","1498","40.1130994","-104.9314308"
"80521","33409","40.5945966","-105.1274161"
"80524","31668","40.6476124","-105.0292565"
"80525","48419","40.5296456","-105.0367879"
"80526","44183","40.5188357","-105.1432242"
"80528","17946","40.4945961","-105.0046388"
"80530","3790","40.0977921","-104.9292785"
"80532","165","40.4930951","-105.4671972"
"80534","11301","40.3318175","-104.9374737"
"80535","2636","40.7329537","-105.183846"
"80536","1759","40.8683366","-105.3690652"
"80537","38821","40.3644692","-105.1799662"
"80538","43930","40.4588307","-105.0494038"
"80540","4461","40.2356944","-105.3645494"
"80542","3631","40.2350812","-104.9993861"
"80543","5887","40.3443534","-104.8509481"
"80544","111","40.1034116","-105.1710932"
"80545","851","40.8756701","-105.6380655"
"80546","149","40.5252418","-104.849696"
"80547","624","40.5266301","-104.9653645"
"80549","8642","40.8644564","-105.0487733"
"80550","20675","40.4846568","-104.9009826"
"80601","33833","39.9620265","-104.8078085"
"80602","27665","39.9644313","-104.9116016"
"80603","11973","39.9822107","-104.7370945"
"80610","2791","40.6606655","-104.5911865"
"80611","659","40.6249825","-104.2870969"
"80612","430","40.8721407","-104.8525695"
"80615","7482","40.5456576","-104.6456983"
"80620","17775","40.3737556","-104.7174824"
"80621","12079","40.1072381","-104.8010935"
"80622","268","40.5380134","-104.460409"
"80623","1028","40.2853793","-104.7825321"
"80624","946","40.4867844","-104.4988024"
"80631","48603","40.4428679","-104.6730721"
"80634","52861","40.4033149","-104.7929168"
"80640","11054","39.8853312","-104.8826741"
"80642","4309","40.0514156","-104.6121388"
"80643","3011","40.1127404","-104.4823984"
"80644","2989","40.382841","-104.4628053"
"80645","3905","40.3307277","-104.6679612"
"80648","1001","40.7558639","-104.7409195"
"80649","299","40.3807448","-104.1763616"
"80650","1432","40.6215184","-104.8298346"
"80651","4176","40.2417177","-104.8094256"
"80652","574","40.1385335","-104.2761726"
"80653","791","40.3987682","-103.9715415"
"80654","2359","40.1381033","-104.0654905"
"80701","16042","40.1681927","-103.8317572"
"80705","884","40.2704992","-103.8296534"
"80720","2558","40.0782522","-103.2198809"
"80721","154","40.6896117","-102.1538998"
"80722","349","40.5066128","-103.2716605"
"80723","7179","40.1662606","-103.5551974"
"80726","381","40.9050417","-102.7930467"
"80727","425","40.0711789","-102.5139884"
"80728","878","40.6448662","-102.873872"
"80729","540","40.8842428","-104.269296"
"80731","1494","40.5944498","-102.6003277"
"80733","529","40.3713864","-103.4505354"
"80734","3045","40.5198914","-102.2919524"
"80735","405","39.7098238","-102.2731641"
"80736","648","40.8118151","-103.0272367"
"80737","1537","40.8761403","-102.1779795"
"80740","108","39.7256606","-103.3828979"
"80741","935","40.5739422","-103.4771376"
"80742","225","40.7523157","-103.8310834"
"80743","1074","40.1967873","-102.9549596"
"80744","488","40.8736259","-102.3919679"
"80745","156","40.8964432","-103.3878748"
"80746","29","40.6096028","-102.465912"
"80747","462","40.9423607","-103.0861742"
"80749","341","40.8670576","-102.5472757"
"80750","412","40.4147651","-103.6048459"
"80751","18857","40.63688","-103.2324063"
"80754","164","40.7231128","-103.6669563"
"80755","163","39.9118974","-102.344974"
"80757","255","39.7909805","-103.5832208"
"80758","3795","40.1388357","-102.193094"
"80759","4698","40.1352409","-102.6859588"
"80801","154","39.73228","-103.1012712"
"80802","238","38.8369464","-102.1733843"
"80804","327","39.3468403","-103.2480693"
"80805","453","39.3059588","-102.4556142"
"80807","5304","39.3216667","-102.2232314"
"80808","6351","38.9881669","-104.3034703"
"80809","1519","38.8553211","-105.0002406"
"80810","1127","38.8218544","-102.4448999"
"80812","275","39.6190031","-102.8499182"
"80813","2055","38.8055739","-105.1575072"
"80814","4023","38.9602966","-105.1897632"
"80815","911","39.3967208","-103.0634047"
"80816","5180","38.8577405","-105.3158641"
"80817","27311","38.63858","-104.686472"
"80818","343","39.3859131","-103.4804093"
"80819","921","38.9625129","-105.0115829"
"80820","806","38.7899981","-105.5797987"
"80821","1093","38.9796828","-103.3816609"
"80822","260","39.7001447","-102.6753942"
"80823","203","38.6634637","-103.4191862"
"80824","207","39.6503519","-102.5071293"
"80825","422","38.7954264","-102.8317049"
"80827","549","39.0564835","-105.4676087"
"80828","3341","39.3335745","-103.7295109"
"80829","5476","38.8279279","-104.9357522"
"80830","254","39.1142463","-103.8941181"
"80831","21993","38.986634","-104.4878186"
"80832","666","39.0171771","-104.0128738"
"80833","754","38.7632327","-103.9650896"
"80834","318","39.2647971","-102.8836403"
"80835","911","39.2211737","-104.0241407"
"80836","1157","39.2980707","-102.5767778"
"80840","6682","38.9946939","-104.8619576"
"80860","594","38.7058767","-105.0882801"
"80861","255","39.3318607","-102.7218308"
"80862","31","38.8731836","-103.0579162"
"80863","11754","39.0199952","-105.1135859"
"80864","1325","38.6976664","-104.1867385"
"80902","12289","38.6693714","-104.807971"
"80903","15057","38.8314901","-104.8145014"
"80904","19867","38.8608293","-104.8761633"
"80905","16254","38.8189104","-104.8383477"
"80906","37719","38.7526218","-104.8781954"
"80907","26758","38.8786122","-104.8264505"
"80908","13827","39.0464827","-104.6932456"
"80909","35739","38.8534745","-104.7752178"
"80910","28794","38.8120658","-104.7745803"
"80911","30596","38.7529163","-104.7234774"
"80913","2988","38.6874718","-104.7487761"
"80914","386","38.824001","-104.7041837"
"80915","19519","38.849797","-104.717043"
"80916","34640","38.8069665","-104.7080175"
"80917","29273","38.8861678","-104.7452638"
"80918","45467","38.9103931","-104.7803619"
"80919","27398","38.9282075","-104.8526262"
"80920","38569","38.9576043","-104.7707787"
"80921","18999","39.0161973","-104.9104864"
"80922","26549","38.8905693","-104.7006302"
"80923","26105","38.9268576","-104.7147879"
"80924","4534","38.9680131","-104.7212851"
"80925","5906","38.757764","-104.6558638"
"80926","1403","38.6347325","-104.9030061"
"80927","604","38.9285766","-104.6583409"
"80928","1202","38.6304027","-104.4016341"
"80929","231","38.8247103","-104.626967"
"80930","821","38.8142293","-104.5024777"
"80938","17","38.9047083","-104.6634226"
"80939","0","38.8776046","-104.6773606"
"80951","4202","38.8949445","-104.651538"
"81001","30498","38.293234","-104.5364931"
"81003","14939","38.2777125","-104.6260983"
"81004","25540","38.0437395","-104.7143558"
"81005","29975","38.1976833","-104.8104458"
"81006","11513","38.2360775","-104.5010017"
"81007","29709","38.3600416","-104.7731981"
"81008","9641","38.4416193","-104.6215256"
"81019","1690","37.9436999","-104.8418756"
"81020","954","37.5488542","-104.4910197"
"81021","14","38.3876123","-103.3809305"
"81022","1560","38.0501663","-104.4225728"
"81023","1236","38.0526158","-104.9642634"
"81024","134","37.2493546","-104.7347129"
"81025","1071","38.455047","-104.3552963"
"81027","125","37.1893517","-103.7999389"
