Zip Code,Inspection Date,Score
78758,5/24/2016,74
78748,5/24/2016,100
78734,5/24/2016,84
78732,5/24/2016,96
78701,5/24/2016,97
78757,5/24/2016,100
78701,5/24/2016,90
78741,5/24/2016,88
78753,5/24/2016,94
78757,5/24/2016,83
78753,5/24/2016,90
78702,5/24/2016,65
78717,5/24/2016,86
78758,5/24/2016,93
78738,5/24/2016,100
78732,5/24/2016,97
78723,5/24/2016,74
78753,5/24/2016,92
78702,5/24/2016,82
78729,5/24/2016,93
78753,5/24/2016,78
78734,5/24/2016,97
78757,5/24/2016,100
78731,5/24/2016,88
78741,5/24/2016,90
78724,5/24/2016,87
78741,5/24/2016,72
78733,5/24/2016,70
78741,5/24/2016,81
78746,5/24/2016,89
78751,5/24/2016,97
78758,5/24/2016,91
78738,5/24/2016,100
78705,5/24/2016,89
78752,5/24/2016,95
78744,5/25/2016,89
78724,5/25/2016,77
78753,5/25/2016,86
78724,5/25/2016,88
78738,5/25/2016,100
78753,5/25/2016,71
78660,5/25/2016,97
78752,5/25/2016,86
78613,5/25/2016,100
78734,5/25/2016,100
78753,5/25/2016,90
78752,5/26/2016,91
78745,5/26/2016,73
78734,5/26/2016,100
78745,5/26/2016,79
78738,5/26/2016,100
78734,5/26/2016,91
78703,5/26/2016,88
78758,5/26/2016,94
78758,5/26/2016,80
78732,5/27/2016,100
78753,5/27/2016,96
78734,5/27/2016,81
78748,5/27/2016,93
78745,5/27/2016,82
78734,5/27/2016,79
78734,5/27/2016,100
78741,5/27/2016,91
78753,5/27/2016,78
78738,5/27/2016,100
78723,5/27/2016,95
78749,5/27/2016,96
78758,5/27/2016,100
78734,5/27/2016,88
78745,5/27/2016,92
78758,5/27/2016,97
78758,5/27/2016,82
78704,5/27/2016,100
78752,5/27/2016,97
78732,5/27/2016,94
78758,5/27/2016,85
78748,5/27/2016,93
78727,5/27/2016,76
78717,5/28/2016,80
78744,5/28/2016,88
78669,5/28/2016,100
78752,5/28/2016,85
78759,5/28/2016,100
78746,5/28/2016,94
78727,5/28/2016,78
78701,5/28/2016,72
78738,5/28/2016,100
78705,5/28/2016,97
78753,5/28/2016,93
78717,5/31/2016,100
78744,5/31/2016,84
78746,5/31/2016,100
78702,5/31/2016,93
78652,5/31/2016,90
78669,5/31/2016,92
78744,5/31/2016,100
78745,5/31/2016,83
78734,5/31/2016,97
78732,5/31/2016,97
78705,5/31/2016,100
78701,5/31/2016,93
78701,5/31/2016,100
78617,5/31/2016,89
78734,5/31/2016,100
78758,5/31/2016,85
78738,5/31/2016,97
78702,5/31/2016,96
78744,5/31/2016,100
78757,5/31/2016,86
78732,5/31/2016,97
78741,5/31/2016,81
78717,5/31/2016,81
78734,5/31/2016,88
78757,5/31/2016,83
78746,5/31/2016,96
78744,5/31/2016,74
78734,5/31/2016,95
78705,5/31/2016,97
78734,5/31/2016,95
78724,5/31/2016,95
78734,5/31/2016,100
78613,5/31/2016,100
78758,6/1/2016,97
78701,6/1/2016,70
78753,6/1/2016,87
78702,6/1/2016,100
78745,6/1/2016,92
78758,6/1/2016,77
78738,6/1/2016,100
78744,6/1/2016,82
78704,6/1/2016,92
78745,6/1/2016,94
78702,6/1/2016,80
78702,6/1/2016,85
78753,6/1/2016,77
78741,6/1/2016,89
78758,6/1/2016,83
78745,6/1/2016,84
78756,6/1/2016,93
78741,6/1/2016,93
78738,6/1/2016,94
78701,6/1/2016,75
78734,6/1/2016,97
78757,6/1/2016,93
78738,6/1/2016,100
78753,6/1/2016,99
78751,6/1/2016,92
78752,6/1/2016,100
78702,6/1/2016,71
78738,6/1/2016,100
78701,6/1/2016,86
78746,6/1/2016,93
78753,6/1/2016,96
78723,6/1/2016,84
78701,6/1/2016,100
78759,6/1/2016,88
78757,6/2/2016,89
78745,6/2/2016,62
78734,6/2/2016,97
78757,6/2/2016,100
78741,6/2/2016,73
78745,6/2/2016,84
78669,6/2/2016,97
78749,6/2/2016,78
78704,6/2/2016,83
78702,6/2/2016,63
78735,6/2/2016,91
78753,6/2/2016,87
78752,6/2/2016,97
78734,6/2/2016,100
78746,6/2/2016,97
78749,6/2/2016,100
78758,6/2/2016,97
78745,6/2/2016,86
78759,6/2/2016,80
78734,6/2/2016,100
78734,6/2/2016,96
78757,6/2/2016,100
78753,6/2/2016,95
78738,6/2/2016,100
78757,6/2/2016,84
78745,6/2/2016,86
78752,6/2/2016,78
78745,6/2/2016,95
78746,6/2/2016,99
78738,6/2/2016,100
78669,6/2/2016,95
78617,6/2/2016,97
78757,6/2/2016,88
78613,6/2/2016,100
78753,6/3/2016,96
78744,6/3/2016,93
78758,6/3/2016,71
78758,6/3/2016,92
78701,6/3/2016,95
78669,6/3/2016,98
78738,6/3/2016,100
78732,6/3/2016,100
78744,6/3/2016,98
78744,6/3/2016,78
78701,6/3/2016,81
78745,6/3/2016,80
78745,6/3/2016,72
78753,6/3/2016,76
78745,6/3/2016,73
78723,6/3/2016,94
78734,6/3/2016,100
78752,6/3/2016,87
78741,6/3/2016,96
78704,6/3/2016,94
78746,6/3/2016,93
78734,6/3/2016,93
78756,6/3/2016,85
78758,6/3/2016,92
78734,6/3/2016,93
78744,6/3/2016,74
78702,6/3/2016,89
78741,6/3/2016,79
78741,6/3/2016,90
78758,6/3/2016,96
78759,6/3/2016,100
78745,6/3/2016,85
78759,6/3/2016,96
78744,6/3/2016,100
78669,6/3/2016,100
78753,6/3/2016,87
78745,6/3/2016,89
78745,6/6/2016,70
78728,6/6/2016,93
78701,6/6/2016,92
78744,6/6/2016,97
78757,6/6/2016,74
78669,6/6/2016,94
78745,6/6/2016,97
78701,6/6/2016,80
78753,6/6/2016,93
78758,6/6/2016,82
78702,6/6/2016,67
78723,6/6/2016,94
78704,6/6/2016,89
78734,6/6/2016,97
78741,6/6/2016,76
78704,6/6/2016,89
78759,6/6/2016,100
78701,6/6/2016,70
78741,6/6/2016,53
78758,6/6/2016,86
78702,6/6/2016,72
78745,6/6/2016,91
78758,6/6/2016,87
78744,6/6/2016,88
78744,6/7/2016,100
78732,6/7/2016,92
78704,6/7/2016,80
78744,6/7/2016,94
78701,6/7/2016,94
78745,6/7/2016,84
78732,6/7/2016,100
78734,6/7/2016,99
78701,6/7/2016,91
78735,6/7/2016,94
78734,6/7/2016,98
78758,6/7/2016,76
78752,6/7/2016,86
78745,6/7/2016,100
78738,6/7/2016,97
78734,6/7/2016,92
78753,6/7/2016,92
78744,6/7/2016,97
78669,6/7/2016,86
78744,6/7/2016,94
78748,6/7/2016,84
78753,6/7/2016,93
78753,6/7/2016,94
78758,6/7/2016,83
78701,6/7/2016,73
78723,6/7/2016,87
78746,6/7/2016,93
78734,6/7/2016,96
78702,6/7/2016,88
78749,6/7/2016,100
78669,6/7/2016,94
78758,6/7/2016,78
78734,6/7/2016,100
78735,6/7/2016,87
78758,6/7/2016,82
78741,6/7/2016,77
78752,6/7/2016,72
78745,6/7/2016,94
78753,6/7/2016,84
78757,6/7/2016,96
78741,6/7/2016,73
78734,6/7/2016,100
78745,6/7/2016,82
78745,6/7/2016,78
78724,6/7/2016,86
78669,6/7/2016,93
78746,6/7/2016,90
78749,6/7/2016,89
78734,6/7/2016,98
78758,6/8/2016,84
78758,6/8/2016,89
78734,6/8/2016,97
78705,6/8/2016,94
78757,6/8/2016,97
78758,6/8/2016,97
78613,6/8/2016,98
78702,6/8/2016,97
78704,6/8/2016,94
78701,6/8/2016,87
78702,6/8/2016,77
78701,6/8/2016,97
78753,6/8/2016,83
78757,6/8/2016,82
78717,6/8/2016,100
78759,6/8/2016,100
78744,6/8/2016,75
78748,6/8/2016,81
78757,6/8/2016,93
78704,6/8/2016,97
78701,6/8/2016,73
78723,6/8/2016,90
78748,6/8/2016,100
78745,6/8/2016,89
78753,6/9/2016,80
78741,6/9/2016,90
78749,6/9/2016,100
78757,6/9/2016,70
78756,6/9/2016,89
78742,6/9/2016,96
78724,6/9/2016,81
78752,6/9/2016,82
78734,6/9/2016,94
78731,6/9/2016,96
78731,6/9/2016,100
78734,6/9/2016,100
78669,6/9/2016,98
78732,6/9/2016,100
78732,6/9/2016,89
78749,6/9/2016,85
78738,6/9/2016,97
78701,6/9/2016,92
78734,6/9/2016,89
78731,6/9/2016,97
78751,6/9/2016,89
78669,6/9/2016,97
78746,6/9/2016,97
78745,6/9/2016,70
78757,6/9/2016,91
78753,6/9/2016,84
78745,6/9/2016,94
78757,6/9/2016,89
78744,6/9/2016,90
78669,6/9/2016,85
78734,6/9/2016,82
78617,6/9/2016,84
78738,6/9/2016,94
78705,6/9/2016,93
78738,6/9/2016,96
78757,6/9/2016,96
78702,6/9/2016,100
78734,6/9/2016,100
78753,6/9/2016,86
78704,6/9/2016,97
78734,6/9/2016,92
78745,6/9/2016,81
78669,6/9/2016,94
78758,6/9/2016,91
78758,6/9/2016,85
78701,6/9/2016,97
78702,6/9/2016,86
78702,6/9/2016,98
78749,6/9/2016,91
78752,6/9/2016,94
78753,6/9/2016,89
78753,6/9/2016,88
78741,6/9/2016,90
78746,6/9/2016,100
78731,6/10/2016,100
78741,6/10/2016,83
78759,6/10/2016,100
78734,6/10/2016,100
78734,6/10/2016,89
78704,6/10/2016,71
78758,6/10/2016,70
78734,6/10/2016,96
78660,6/10/2016,100
78734,6/10/2016,97
78742,6/10/2016,97
78669,6/10/2016,100
78704,6/10/2016,94
78701,6/10/2016,86
78701,6/10/2016,80
78741,6/10/2016,82
78734,6/10/2016,84
78723,6/10/2016,89
78745,6/10/2016,100
78669,6/10/2016,97
78738,6/10/2016,100
78741,6/10/2016,92
78744,6/10/2016,92
78702,6/10/2016,82
78724,6/10/2016,70
78734,6/10/2016,97
78738,6/10/2016,90
78758,6/13/2016,94
78732,6/13/2016,71
78734,6/13/2016,100
78717,6/13/2016,94
78753,6/13/2016,72
78758,6/13/2016,86
78746,6/13/2016,100
78734,6/13/2016,83
78734,6/13/2016,93
78741,6/13/2016,90
78734,6/13/2016,97
78746,6/13/2016,97
78701,6/13/2016,75
78745,6/13/2016,88
78758,6/13/2016,92
78704,6/13/2016,93
78704,6/13/2016,97
78753,6/13/2016,75
78757,6/13/2016,85
78748,6/13/2016,99
78756,6/13/2016,82
78701,6/13/2016,92
78734,6/13/2016,91
78660,6/13/2016,89
78741,6/13/2016,82
78723,6/13/2016,72
78702,6/13/2016,93
78738,6/13/2016,100
78724,6/13/2016,82
78741,6/13/2016,89
78738,6/13/2016,100
78753,6/14/2016,84
78660,6/14/2016,94
78702,6/14/2016,89
78669,6/14/2016,97
78734,6/14/2016,98
78660,6/14/2016,100
78758,6/14/2016,69
78701,6/14/2016,97
78617,6/14/2016,87
78717,6/14/2016,92
78734,6/14/2016,100
78742,6/14/2016,93
78741,6/14/2016,90
78745,6/14/2016,91
78738,6/14/2016,100
78759,6/14/2016,95
78745,6/14/2016,100
78723,6/14/2016,86
78757,6/14/2016,79
78746,6/14/2016,98
78752,6/14/2016,90
78717,6/14/2016,91
78731,6/14/2016,94
78758,6/14/2016,96
78704,6/14/2016,77
78729,6/14/2016,100
78653,6/14/2016,84
78748,6/14/2016,82
78741,6/14/2016,83
78756,6/15/2016,100
78756,6/15/2016,87
78653,6/15/2016,100
78741,6/15/2016,94
78704,6/15/2016,79
78723,6/15/2016,94
78749,6/15/2016,73
78757,6/15/2016,75
78653,6/15/2016,100
78701,6/15/2016,92
78653,6/15/2016,96
78704,6/15/2016,92
78702,6/15/2016,96
78729,6/15/2016,100
78758,6/15/2016,83
78701,6/15/2016,75
78732,6/15/2016,92
78744,6/15/2016,90
78723,6/15/2016,89
78746,6/15/2016,100
78717,6/15/2016,92
78758,6/15/2016,89
78701,6/15/2016,87
78704,6/15/2016,97
78703,6/15/2016,97
78759,6/15/2016,95
78717,6/15/2016,91
78653,6/15/2016,100
78753,6/15/2016,79
78744,6/15/2016,93
78723,6/15/2016,93
78757,6/15/2016,89
78701,6/15/2016,85
78745,6/15/2016,93
78745,6/15/2016,96
78701,6/15/2016,84
78722,6/15/2016,93
78652,6/15/2016,100
78653,6/15/2016,100
78753,6/15/2016,82
78732,6/15/2016,93
78653,6/15/2016,100
78757,6/15/2016,100
78613,6/15/2016,83
78653,6/15/2016,92
78723,6/15/2016,100
78748,6/16/2016,87
78756,6/16/2016,85
78746,6/16/2016,84
78748,6/16/2016,97
78703,6/16/2016,81
78723,6/16/2016,91
78745,6/16/2016,99
78613,6/16/2016,85
78757,6/16/2016,79
78758,6/16/2016,91
78749,6/16/2016,90
78758,6/16/2016,80
78701,6/16/2016,71
78744,6/16/2016,96
78744,6/16/2016,97
78732,6/16/2016,96
78746,6/16/2016,100
78732,6/16/2016,100
78732,6/16/2016,95
78753,6/16/2016,91
78734,6/16/2016,91
78723,6/16/2016,96
78731,6/16/2016,100
78723,6/16/2016,97
78613,6/16/2016,93
78732,6/16/2016,91
78732,6/16/2016,93
78758,6/16/2016,92
78701,6/16/2016,85
78752,6/16/2016,74
78653,6/16/2016,94
78746,6/16/2016,94
78717,6/16/2016,92
78732,6/16/2016,96
78759,6/16/2016,89
78731,6/17/2016,100
78745,6/17/2016,91
78653,6/17/2016,90
78759,6/17/2016,95
78653,6/17/2016,97
78753,6/17/2016,94
78705,6/17/2016,89
78745,6/17/2016,88
78732,6/17/2016,97
78701,6/17/2016,87
78746,6/17/2016,86
78701,6/17/2016,87
78721,6/17/2016,89
78729,6/17/2016,100
78751,6/17/2016,77
78745,6/17/2016,87
78757,6/17/2016,94
78653,6/17/2016,97
78757,6/17/2016,97
78748,6/17/2016,97
78745,6/17/2016,99
78732,6/17/2016,97
78704,6/17/2016,74
78653,6/17/2016,97
78732,6/17/2016,94
78737,6/17/2016,95
78660,6/17/2016,99
78753,6/17/2016,72
78702,6/17/2016,100
78653,6/17/2016,96
78745,6/18/2016,100
78701,6/18/2016,83
78753,6/18/2016,90
78749,6/20/2016,100
78702,6/20/2016,92
78723,6/20/2016,91
78703,6/20/2016,95
78746,6/20/2016,93
78758,6/20/2016,89
78744,6/20/2016,100
78758,6/20/2016,86
78753,6/20/2016,87
78717,6/20/2016,93
78729,6/20/2016,100
78746,6/20/2016,82
78705,6/20/2016,97
78723,6/20/2016,97
78751,6/20/2016,92
78756,6/20/2016,91
78746,6/20/2016,93
78758,6/20/2016,96
78701,6/20/2016,88
78701,6/20/2016,87
78653,6/20/2016,100
78701,6/20/2016,85
78741,6/20/2016,91
78748,6/20/2016,90
78745,6/20/2016,89
78653,6/20/2016,84
78757,6/20/2016,72
78758,6/20/2016,81
78757,6/20/2016,97
78754,6/20/2016,85
78704,6/20/2016,100
78746,6/20/2016,97
78758,6/21/2016,93
78744,6/21/2016,94
78757,6/21/2016,88
78701,6/21/2016,87
78701,6/21/2016,84
78732,6/21/2016,99
78703,6/21/2016,83
78758,6/21/2016,80
78702,6/21/2016,71
78759,6/21/2016,100
78701,6/21/2016,87
78748,6/21/2016,90
78758,6/21/2016,93
78745,6/21/2016,100
78749,6/21/2016,83
78653,6/21/2016,98
78704,6/21/2016,94
78741,6/21/2016,95
78744,6/21/2016,85
78723,6/21/2016,70
78757,6/21/2016,98
78653,6/21/2016,100
78758,6/21/2016,90
78723,6/21/2016,100
78653,6/21/2016,100
78701,6/21/2016,80
78704,6/21/2016,81
78701,6/21/2016,89
78653,6/21/2016,94
78702,6/21/2016,94
78701,6/21/2016,98
78745,6/21/2016,92
78752,6/21/2016,100
78704,6/21/2016,90
78731,6/21/2016,88
78745,6/21/2016,93
78758,6/21/2016,97
78749,6/21/2016,97
78717,6/21/2016,90
78745,6/22/2016,88
78653,6/22/2016,95
78744,6/22/2016,91
78745,6/22/2016,97
78758,6/22/2016,96
78744,6/22/2016,96
78748,6/22/2016,97
78653,6/22/2016,100
78660,6/22/2016,100
78701,6/22/2016,95
78757,6/22/2016,80
78758,6/22/2016,84
78749,6/22/2016,89
78723,6/22/2016,86
78701,6/22/2016,87
78758,6/22/2016,84
78746,6/22/2016,81
78660,6/22/2016,100
78702,6/22/2016,100
78703,6/22/2016,90
78745,6/22/2016,100
78653,6/22/2016,88
78653,6/22/2016,88
78704,6/22/2016,70
78653,6/22/2016,100
78702,6/22/2016,48
78757,6/22/2016,89
78653,6/22/2016,87
78701,6/22/2016,81
78753,6/22/2016,83
78653,6/22/2016,96
78756,6/22/2016,92
78757,6/22/2016,100
78704,6/22/2016,97
78653,6/22/2016,100
78653,6/22/2016,79
78758,6/22/2016,96
78753,6/22/2016,82
78734,6/22/2016,88
78749,6/22/2016,98
78704,6/22/2016,71
78752,6/23/2016,100
78749,6/23/2016,83
78724,6/23/2016,79
78701,6/23/2016,72
78653,6/23/2016,89
78758,6/23/2016,89
78701,6/23/2016,90
78745,6/23/2016,94
78704,6/23/2016,89
78724,6/23/2016,97
78753,6/23/2016,93
78746,6/23/2016,86
78748,6/23/2016,92
78758,6/23/2016,86
78653,6/23/2016,100
78753,6/23/2016,89
78702,6/23/2016,100
78653,6/23/2016,100
78749,6/23/2016,85
78753,6/23/2016,83
78704,6/23/2016,92
78653,6/23/2016,92
78758,6/23/2016,93
78613,6/23/2016,81
78753,6/23/2016,94
78653,6/23/2016,96
78758,6/23/2016,100
78702,6/23/2016,80
78731,6/23/2016,97
78753,6/23/2016,92
78758,6/23/2016,88
78653,6/23/2016,90
78745,6/23/2016,96
78748,6/23/2016,81
78704,6/23/2016,100
78652,6/23/2016,97
78723,6/23/2016,96
78758,6/23/2016,92
78758,6/23/2016,71
78723,6/23/2016,96
78753,6/23/2016,96
78723,6/23/2016,87
78704,6/23/2016,80
78702,6/23/2016,96
78744,6/23/2016,94
78701,6/23/2016,88
78732,6/24/2016,94
78704,6/24/2016,89
78745,6/24/2016,92
78758,6/24/2016,99
78653,6/24/2016,100
78745,6/24/2016,92
78749,6/24/2016,79
78704,6/24/2016,75
78723,6/24/2016,96
78653,6/24/2016,93
78722,6/24/2016,97
78702,6/24/2016,100
78702,6/24/2016,93
78745,6/24/2016,82
78741,6/24/2016,79
78745,6/24/2016,95
78745,6/24/2016,100
78732,6/24/2016,97
78741,6/24/2016,81
78653,6/24/2016,97
78753,6/24/2016,93
78732,6/24/2016,85
78705,6/24/2016,85
78753,6/24/2016,83
78653,6/24/2016,91
78745,6/24/2016,90
78653,6/24/2016,97
78702,6/24/2016,70
78741,6/24/2016,76
78704,6/24/2016,97
78653,6/27/2016,87
78754,6/27/2016,82
78702,6/27/2016,91
78746,6/27/2016,91
78759,6/27/2016,73
78701,6/27/2016,95
78702,6/27/2016,91
78729,6/27/2016,95
78757,6/27/2016,88
78741,6/27/2016,91
78732,6/27/2016,96
78704,6/27/2016,89
78653,6/27/2016,93
78732,6/27/2016,86
78753,6/27/2016,93
78758,6/27/2016,93
78701,6/27/2016,83
78753,6/27/2016,82
78701,6/27/2016,86
78749,6/27/2016,72
78753,6/27/2016,85
78722,6/27/2016,97
78703,6/27/2016,98
78723,6/27/2016,98
78753,6/27/2016,92
78748,6/27/2016,98
78653,6/27/2016,100
78701,6/27/2016,97
78752,6/27/2016,100
78748,6/27/2016,91
78745,6/27/2016,84
78732,6/27/2016,97
78702,6/27/2016,96
78749,6/27/2016,92
78705,6/28/2016,76
78746,6/28/2016,91
78701,6/28/2016,88
78703,6/28/2016,83
78704,6/28/2016,80
78741,6/28/2016,90
78758,6/28/2016,97
78701,6/28/2016,89
78746,6/28/2016,86
78702,6/28/2016,90
78758,6/28/2016,90
78753,6/28/2016,92
78701,6/28/2016,81
78723,6/28/2016,100
78653,6/28/2016,93
78702,6/28/2016,100
78745,6/28/2016,90
78660,6/28/2016,97
78723,6/28/2016,80
78758,6/28/2016,88
78701,6/28/2016,94
78704,6/28/2016,96
78705,6/28/2016,100
78749,6/28/2016,91
78653,6/28/2016,90
78753,6/28/2016,88
78653,6/28/2016,100
78701,6/28/2016,84
78717,6/28/2016,79
78704,6/28/2016,85
78753,6/28/2016,90
78757,6/28/2016,61
78723,6/28/2016,85
78653,6/28/2016,88
78741,6/28/2016,92
78745,6/29/2016,92
78757,6/29/2016,92
78653,6/29/2016,100
78731,6/29/2016,80
78705,6/29/2016,97
78653,6/29/2016,96
78704,6/29/2016,86
78758,6/29/2016,78
78753,6/29/2016,91
78653,6/29/2016,97
78732,6/29/2016,98
78701,6/29/2016,91
78653,6/29/2016,100
78753,6/29/2016,96
78732,6/29/2016,92
78746,6/29/2016,97
78757,6/29/2016,72
78653,6/29/2016,88
78749,6/29/2016,78
78723,6/29/2016,100
78741,6/29/2016,91
78732,6/29/2016,92
78613,6/29/2016,94
78653,6/29/2016,75
78701,6/29/2016,90
78759,6/29/2016,97
78732,6/29/2016,97
78758,6/29/2016,89
78748,6/29/2016,100
78753,6/29/2016,77
78745,6/29/2016,98
78741,6/29/2016,94
78705,6/29/2016,85
78758,6/29/2016,91
78653,6/29/2016,100
78749,6/29/2016,80
78653,6/29/2016,87
78749,6/29/2016,87
78757,6/29/2016,97
78758,6/29/2016,100
78723,6/29/2016,90
78701,6/29/2016,89
78745,6/29/2016,87
78705,6/29/2016,86
78701,6/29/2016,89
78748,6/29/2016,97
78704,6/30/2016,74
78701,6/30/2016,86
78701,6/30/2016,88
78717,6/30/2016,93
78758,6/30/2016,96
78732,6/30/2016,97
78758,6/30/2016,82
78701,6/30/2016,92
78753,6/30/2016,80
78653,6/30/2016,93
78753,6/30/2016,50
78753,6/30/2016,94
78732,6/30/2016,99
78704,6/30/2016,90
78746,6/30/2016,97
78702,6/30/2016,82
78704,6/30/2016,93
78748,6/30/2016,94
78723,6/30/2016,100
78746,6/30/2016,83
78723,6/30/2016,94
78701,6/30/2016,93
78653,6/30/2016,91
78753,6/30/2016,83
78753,6/30/2016,86
78701,6/30/2016,77
78757,6/30/2016,94
78732,6/30/2016,99
78704,6/30/2016,63
78746,6/30/2016,93
78746,6/30/2016,90
78756,6/30/2016,94
78660,6/30/2016,94
78653,6/30/2016,97
78703,7/1/2016,87
78652,7/1/2016,100
78741,7/1/2016,97
78746,7/1/2016,98
78701,7/1/2016,73
78704,7/1/2016,89
78702,7/1/2016,88
78732,7/1/2016,100
78732,7/1/2016,96
78660,7/1/2016,95
78653,7/1/2016,91
78731,7/1/2016,100
78731,7/1/2016,99
78745,7/1/2016,94
78744,7/1/2016,88
78701,7/1/2016,64
78613,7/1/2016,85
78653,7/1/2016,100
78757,7/1/2016,84
78759,7/1/2016,94
78758,7/1/2016,85
78652,7/1/2016,100
78702,7/1/2016,89
78653,7/1/2016,100
78653,7/1/2016,94
78701,7/5/2016,85
78758,7/5/2016,93
78702,7/5/2016,79
78744,7/5/2016,97
78748,7/5/2016,86
78723,7/5/2016,95
78701,7/5/2016,94
78748,7/5/2016,83
78704,7/5/2016,85
78759,7/5/2016,93
78757,7/5/2016,70
78757,7/5/2016,100
78722,7/5/2016,97
78653,7/5/2016,95
78753,7/5/2016,90
78704,7/5/2016,88
78701,7/5/2016,89
78753,7/5/2016,81
78702,7/5/2016,85
78746,7/5/2016,100
78729,7/5/2016,96
78746,7/5/2016,91
78705,7/5/2016,80
78753,7/5/2016,92
78749,7/5/2016,93
78756,7/5/2016,100
78653,7/5/2016,94
78752,7/5/2016,74
78752,7/6/2016,82
78653,7/6/2016,100
78753,7/6/2016,86
78660,7/6/2016,100
78745,7/6/2016,94
78751,7/6/2016,87
78702,7/6/2016,100
78751,7/6/2016,81
78758,7/6/2016,77
78653,7/6/2016,100
78653,7/6/2016,100
78753,7/6/2016,100
78741,7/6/2016,94
78704,7/6/2016,78
78746,7/6/2016,90
78757,7/6/2016,100
78752,7/6/2016,99
78745,7/6/2016,86
78757,7/6/2016,85
78702,7/6/2016,95
78701,7/6/2016,81
78748,7/6/2016,81
78757,7/6/2016,71
78652,7/6/2016,100
78732,7/6/2016,95
78653,7/6/2016,89
78753,7/6/2016,80
78702,7/6/2016,83
78653,7/6/2016,96
78746,7/6/2016,97
78746,7/6/2016,99
78746,7/7/2016,97
78653,7/7/2016,94
78745,7/7/2016,90
78702,7/7/2016,86
78724,7/7/2016,97
78752,7/7/2016,81
78653,7/7/2016,97
78732,7/7/2016,97
78745,7/7/2016,93
78744,7/7/2016,92
78757,7/7/2016,73
78705,7/7/2016,93
78741,7/7/2016,98
78701,7/7/2016,76
78759,7/7/2016,84
78701,7/7/2016,93
78702,7/7/2016,100
78758,7/7/2016,89
78717,7/7/2016,89
78732,7/7/2016,96
78724,7/7/2016,84
78701,7/7/2016,85
78653,7/7/2016,81
78748,7/7/2016,90
78653,7/7/2016,97
78731,7/7/2016,87
78745,7/7/2016,88
78653,7/7/2016,90
78704,7/7/2016,99
78704,7/7/2016,89
78653,7/7/2016,100
78753,7/7/2016,75
78731,7/7/2016,88
78745,7/7/2016,90
78653,7/7/2016,100
78745,7/7/2016,97
78704,7/7/2016,71
78701,7/8/2016,91
78734,7/8/2016,82
78759,7/8/2016,92
78653,7/8/2016,100
78757,7/8/2016,92
78732,7/8/2016,96
78745,7/8/2016,96
78745,7/8/2016,94
78758,7/8/2016,80
78701,7/8/2016,91
78744,7/8/2016,100
78703,7/8/2016,94
78746,7/8/2016,94
78757,7/8/2016,100
78753,7/8/2016,78
78759,7/8/2016,85
78653,7/8/2016,100
78753,7/8/2016,97
78702,7/8/2016,88
78745,7/8/2016,93
78746,7/8/2016,93
78704,7/8/2016,100
78660,7/8/2016,92
78653,7/8/2016,97
78653,7/8/2016,93
78653,7/8/2016,88
78701,7/8/2016,79
78704,7/8/2016,76
78653,7/8/2016,94
78758,7/11/2016,90
78758,7/11/2016,85
78753,7/11/2016,94
78758,7/11/2016,87
78748,7/11/2016,87
78704,7/11/2016,96
78753,7/11/2016,97
78753,7/11/2016,89
78653,7/11/2016,88
78653,7/11/2016,93
78746,7/11/2016,89
78758,7/11/2016,88
78758,7/11/2016,96
78723,7/11/2016,95
78746,7/11/2016,90
78758,7/11/2016,82
78653,7/11/2016,97
78758,7/11/2016,95
78758,7/11/2016,77
78749,7/11/2016,97
78745,7/11/2016,96
78753,7/11/2016,88
78704,7/11/2016,88
78753,7/11/2016,80
78758,7/11/2016,83
78734,7/11/2016,94
78704,7/11/2016,58
78732,7/11/2016,94
78758,7/11/2016,92
78753,7/11/2016,80
78744,7/11/2016,100
78702,7/11/2016,81
78757,7/12/2016,100
78752,7/12/2016,96
78757,7/12/2016,99
78660,7/12/2016,94
78722,7/12/2016,100
78702,7/12/2016,92
78758,7/12/2016,84
78731,7/12/2016,80
78653,7/12/2016,91
78746,7/12/2016,88
78752,7/12/2016,92
78702,7/12/2016,94
78744,7/12/2016,100
78758,7/12/2016,85
78757,7/12/2016,95
78741,7/12/2016,90
78753,7/12/2016,97
78753,7/12/2016,91
78723,7/12/2016,100
78732,7/12/2016,100
78653,7/12/2016,89
78660,7/12/2016,100
78617,7/12/2016,94
78653,7/12/2016,97
78744,7/12/2016,93
78703,7/12/2016,89
78724,7/12/2016,80
78746,7/12/2016,86
78653,7/12/2016,97
78732,7/12/2016,100
78745,7/12/2016,78
78758,7/12/2016,100
78723,7/12/2016,94
78701,7/12/2016,89
78704,7/12/2016,85
78653,7/12/2016,79
78748,7/12/2016,74
78757,7/12/2016,77
78757,7/12/2016,57
78757,7/12/2016,80
78753,7/13/2016,82
78702,7/13/2016,95
78744,7/13/2016,90
78717,7/13/2016,88
78653,7/13/2016,94
78701,7/13/2016,97
78749,7/13/2016,82
78745,7/13/2016,95
78703,7/13/2016,88
78702,7/13/2016,100
78744,7/13/2016,98
78744,7/13/2016,93
78757,7/13/2016,100
78753,7/13/2016,86
78653,7/13/2016,96
78702,7/13/2016,63
78653,7/13/2016,89
78759,7/13/2016,92
78660,7/13/2016,94
78741,7/13/2016,86
78724,7/13/2016,97
78758,7/13/2016,93
78704,7/13/2016,88
78756,7/13/2016,100
78701,7/13/2016,90
78758,7/13/2016,88
78723,7/13/2016,97
