Score,ZIP
88,78750
94,78750
100,78750
90,78750
90,78750
88,78750
90,78750
85,78750
89,78750
85,78750
87,78750
87,78750
76,78750
81,78750
75,78750
94,78750
100,78750
88,78750
87,78750
88,78750
94,78750
85,78750
89,78750
91,78750
97,78750
87,78750
87,78750
85,78750
90,78750
89,78750
96,78750
90,78750
84,78750
100,78750
88,78750
91,78750
89,78750
93,78750
97,78750
96,78750
100,78750
83,78750
78,78750
80,78750
78,78750
87,78750
72,78750
89,78750
93,78750
85,78750
92,78750
95,78750
100,78750
78,78750
97,78750
95,78750
100,78750
100,78750
100,78750
100,78750
97,78750
100,78750
93,78750
89,78750
83,78750
94,78750
74,78750
86,78750
82,78750
96,78750
100,78750
97,78750
94,78750
92,78750
94,78750
90,78750
100,78750
100,78750
99,78750
100,78750
93,78750
87,78750
88,78750
97,78750
92,78750
97,78750
97,78750
100,78750
97,78750
94,78750
100,78750
92,78750
75,78750
92,78750
93,78750
86,78750
93,78750
93,78750
83,78750
93,78750
96,78750
93,78750
100,78750
94,78750
94,78750
86,78750
90,78750
83,78750
84,78750
94,78750
93,78750
91,78750
91,78750
92,78750
95,78750
86,78750
89,78750
84,78750
78,78750
91,78750
94,78750
90,78750
80,78750
90,78750
79,78750
90,78750
79,78750
73,78750
83,78750
80,78750
87,78750
93,78750
90,78750
100,78750
94,78750
85,78750
100,78750
97,78750
88,78750
100,78750
92,78750
93,78750
97,78750
89,78750
82,78750
93,78750
81,78750
80,78750
93,78750
100,78750
92,78750
95,78750
100,78750
97,78750
92,78750
100,78750
100,78750
96,78750
100,78750
100,78750
97,78750
97,78750
100,78750
88,78750
98,78750
98,78750
94,78750
84,78750
95,78750
92,78750
89,78750
100,78750
96,78750
97,78750
96,78750
91,78750
100,78750
89,78750
97,78750
94,78750
97,78750
97,78750
94,78750
100,78750
94,78750
97,78750
97,78750
97,78750
100,78750
94,78750
97,78750
85,78750
97,78750
93,78750
96,78750
97,78750
96,78750
100,78750
94,78750
91,78750
93,78750
100,78750
97,78750
88,78750
100,78750
97,78750
100,78750
96,78750
88,78750
97,78750
88,78750
86,78750
92,78750
100,78750
92,78750
94,78750
87,78750
91,78750
97,78750
99,78750
100,78750
100,78750
76,78750
93,78750
97,78750
94,78750
95,78750
100,78750
100,78750
99,78750
90,78750
88,78750
93,78750
81,78750
79,78750
78,78750
79,78750
80,78750
85,78750
91,78750
94,78750
91,78750
92,78750
97,78750
96,78750
97,78750
100,78750
100,78750
100,78750
97,78750
98,78750
82,78750
99,78750
71,78750
94,78750
91,78750
90,78750
96,78750
83,78750
93,78750
96,78750
90,78750
93,78750
100,78750
94,78750
90,78750
93,78750
89,78750
93,78750
100,78750
90,78750
97,78750
93,78750
93,78750
93,78750
93,78750
80,78750
86,78750
88,78750
90,78750
89,78750
76,78750
94,78750
95,78750
100,78750
92,78750
93,78750
90,78750
96,78750
100,78750
87,78750
94,78750
97,78750
86,78750
84,78750
90,78750
99,78750
100,78750
97,78750
94,78750
100,78750
87,78750
96,78750
100,78750
89,78750
100,78750
93,78750
93,78750
92,78750
100,78750
89,78750
99,78750
92,78750
100,78750
83,78750
88,78750
88,78750
97,78750
98,78750
89,78750
94,78750
76,78750
94,78750
90,78750
100,78751
92,78751
97,78751
90,78751
94,78751
100,78751
83,78751
97,78751
87,78751
93,78751
100,78751
97,78751
99,78751
94,78751
99,78751
100,78751
99,78751
89,78751
89,78751
97,78751
94,78751
97,78751
100,78751
100,78751
90,78751
93,78751
91,78751
90,78751
86,78751
94,78751
89,78751
100,78751
100,78751
80,78751
88,78751
100,78751
96,78751
100,78751
81,78751
97,78751
100,78751
100,78751
86,78751
100,78751
89,78751
100,78751
72,78751
71,78751
97,78751
79,78751
97,78751
97,78751
97,78751
95,78751
97,78751
70,78751
77,78751
88,78751
93,78751
97,78751
89,78751
89,78751
100,78751
72,78751
94,78751
94,78751
83,78751
88,78751
100,78751
100,78751
97,78751
93,78751
87,78751
100,78751
94,78751
86,78751
94,78751
90,78751
93,78751
63,78751
82,78751
88,78751
95,78751
95,78751
97,78751
90,78751
91,78751
90,78751
97,78751
96,78751
100,78751
89,78751
89,78751
90,78751
88,78751
70,78751
93,78751
100,78751
100,78751
94,78751
91,78751
85,78751
90,78751
80,78751
96,78751
93,78751
86,78751
100,78751
80,78751
100,78751
98,78751
90,78751
81,78751
84,78751
91,78751
90,78751
92,78751
95,78751
100,78751
70,78751
96,78751
86,78751
79,78751
95,78751
100,78751
97,78751
100,78751
100,78751
100,78751
89,78751
100,78751
86,78751
88,78751
97,78751
95,78751
100,78751
93,78751
93,78751
100,78751
82,78751
100,78751
100,78751
100,78751
100,78751
87,78751
100,78751
95,78751
84,78751
88,78751
92,78751
96,78751
84,78751
91,78751
96,78751
93,78751
76,78751
80,78751
93,78751
88,78751
79,78751
91,78751
90,78751
90,78751
96,78751
85,78751
84,78751
78,78751
90,78751
84,78751
85,78751
88,78751
98,78751
90,78751
91,78751
82,78751
82,78751
81,78751
88,78751
83,78751
100,78751
97,78751
100,78751
97,78751
97,78751
100,78751
78,78751
100,78751
100,78751
100,78751
86,78751
97,78751
97,78751
98,78751
96,78751
94,78751
100,78751
97,78751
98,78751
97,78751
98,78751
96,78751
86,78751
100,78751
86,78751
97,78751
100,78751
100,78751
97,78751
81,78751
92,78751
92,78751
100,78751
81,78751
100,78751
93,78751
92,78751
85,78751
88,78751
83,78751
94,78751
86,78751
97,78751
91,78751
94,78751
93,78751
89,78751
88,78751
85,78751
79,78751
90,78751
94,78751
84,78751
86,78751
96,78751
92,78751
94,78751
87,78751
99,78751
93,78751
97,78751
93,78751
90,78751
100,78751
86,78751
97,78751
90,78751
93,78751
93,78751
79,78751
97,78751
84,78751
93,78751
96,78751
96,78751
90,78751
74,78751
98,78751
97,78751
95,78751
86,78751
87,78751
97,78751
97,78751
88,78751
89,78751
93,78751
100,78751
89,78751
100,78751
97,78751
89,78751
96,78751
100,78751
96,78751
97,78751
100,78751
96,78751
91,78751
100,78751
97,78751
96,78751
92,78751
89,78751
89,78751
91,78751
93,78751
83,78751
100,78751
83,78751
89,78751
97,78751
97,78751
93,78751
97,78751
91,78751
92,78751
100,78751
90,78751
85,78751
82,78751
100,78751
92,78751
100,78751
95,78751
92,78751
79,78751
84,78751
97,78751
77,78751
96,78751
94,78751
79,78751
96,78751
96,78751
87,78751
88,78751
96,78751
98,78751
93,78751
92,78751
97,78751
91,78751
100,78751
100,78751
97,78751
92,78751
92,78751
94,78751
100,78751
97,78751
92,78751
59,78751
90,78751
92,78751
90,78751
75,78751
82,78751
94,78751
85,78751
96,78751
94,78751
92,78751
81,78751
86,78751
86,78751
100,78751
75,78751
88,78751
88,78751
85,78751
96,78751
91,78751
97,78751
97,78751
95,78751
95,78751
83,78751
100,78751
91,78751
88,78751
88,78751
85,78751
97,78751
81,78751
85,78751
93,78751
100,78751
91,78751
93,78751
100,78751
83,78751
97,78751
97,78751
93,78751
97,78751
95,78751
80,78751
95,78751
100,78751
97,78751
89,78751
93,78751
91,78751
69,78751
86,78751
90,78751
100,78751
80,78751
81,78751
93,78751
72,78751
82,78751
91,78751
82,78751
82,78751
90,78751
86,78751
94,78751
94,78751
91,78751
97,78751
92,78751
89,78751
77,78751
92,78751
87,78751
81,78751
92,78751
100,78751
97,78751
84,78751
89,78751
90,78751
94,78751
92,78751
84,78751
100,78751
90,78751
86,78751
88,78751
88,78751
100,78751
85,78751
67,78751
100,78751
83,78751
97,78751
94,78751
84,78751
100,78751
100,78751
94,78751
94,78751
94,78751
90,78751
96,78751
92,78751
98,78751
88,78751
91,78751
97,78751
92,78751
92,78751
100,78751
100,78751
93,78751
93,78751
100,78751
94,78751
90,78751
90,78751
93,78751
93,78751
93,78751
89,78751
95,78751
94,78751
94,78751
87,78751
83,78751
94,78751
97,78751
82,78751
86,78751
91,78751
80,78751
92,78751
100,78751
86,78751
79,78751
89,78751
91,78751
83,78751
100,78751
90,78751
98,78751
84,78751
94,78751
87,78751
98,78751
100,78751
100,78751
85,78751
100,78751
100,78751
89,78751
84,78751
79,78751
100,78751
93,78751
87,78751
92,78751
100,78751
100,78751
93,78751
95,78751
81,78751
95,78751
100,78751
97,78751
90,78751
95,78751
89,78751
100,78751
97,78751
84,78751
97,78751
86,78751
100,78751
91,78751
85,78751
78,78751
87,78751
93,78752
94,78752
90,78752
100,78752
71,78752
100,78752
96,78752
100,78752
96,78752
84,78752
90,78752
84,78752
80,78752
100,78752
91,78752
89,78752
81,78752
97,78752
97,78752
100,78752
100,78752
91,78752
91,78752
98,78752
90,78752
99,78752
91,78752
87,78752
76,78752
84,78752
97,78752
89,78752
96,78752
95,78752
78,78752
87,78752
84,78752
80,78752
75,78752
77,78752
81,78752
89,78752
66,78752
79,78752
80,78752
81,78752
81,78752
80,78752
88,78752
100,78752
85,78752
93,78752
89,78752
100,78752
90,78752
91,78752
100,78752
98,78752
100,78752
88,78752
100,78752
97,78752
81,78752
92,78752
85,78752
90,78752
90,78752
88,78752
86,78752
81,78752
100,78752
100,78752
97,78752
100,78752
94,78752
79,78752
74,78752
96,78752
97,78752
88,78752
96,78752
97,78752
94,78752
100,78752
97,78752
71,78752
95,78752
97,78752
100,78752
84,78752
88,78752
100,78752
97,78752
97,78752
95,78752
100,78752
94,78752
84,78752
74,78752
80,78752
70,78752
77,78752
84,78752
100,78752
83,78752
90,78752
97,78752
100,78752
92,78752
90,78752
78,78752
63,78752
85,78752
87,78752
94,78752
82,78752
89,78752
79,78752
82,78752
90,78752
94,78752
100,78752
94,78752
83,78752
100,78752
92,78752
97,78752
84,78752
85,78752
84,78752
77,78752
83,78752
80,78752
100,78752
82,78752
83,78752
93,78752
82,78752
93,78752
94,78752
83,78752
93,78752
79,78752
76,78752
86,78752
97,78752
79,78752
100,78752
93,78752
97,78752
96,78752
97,78752
89,78752
97,78752
94,78752
89,78752
98,78752
85,78752
100,78752
97,78752
80,78752
96,78752
97,78752
94,78752
96,78752
92,78752
93,78752
81,78752
81,78752
89,78752
76,78752
93,78752
82,78752
77,78752
81,78752
96,78752
85,78752
65,78752
90,78752
92,78752
94,78752
85,78752
84,78752
90,78752
74,78752
89,78752
97,78752
92,78752
87,78752
70,78752
82,78752
90,78752
83,78752
68,78752
91,78752
90,78752
89,78752
89,78752
88,78752
97,78752
79,78752
97,78752
90,78752
86,78752
96,78752
91,78752
82,78752
82,78752
94,78752
88,78752
85,78752
93,78752
92,78752
76,78752
91,78752
94,78752
81,78752
94,78752
91,78752
94,78752
95,78752
98,78752
85,78752
93,78752
90,78752
81,78752
97,78752
95,78752
93,78752
96,78752
93,78752
92,78752
88,78752
88,78752
97,78752
87,78752
82,78752
89,78752
85,78752
96,78752
93,78752
75,78752
93,78752
80,78752
63,78752
87,78752
85,78752
82,78752
96,78752
97,78752
96,78752
93,78752
89,78752
97,78752
95,78752
100,78752
94,78752
100,78752
88,78752
92,78752
91,78752
88,78752
87,78752
96,78752
98,78752
94,78752
87,78752
71,78752
88,78752
100,78752
90,78752
93,78752
90,78752
91,78752
100,78752
89,78752
100,78752
75,78752
90,78752
83,78752
100,78752
100,78752
85,78752
99,78752
80,78752
95,78752
81,78752
90,78752
93,78752
89,78752
81,78752
97,78752
100,78752
76,78752
72,78752
96,78752
86,78752
100,78752
94,78752
100,78752
98,78752
86,78752
92,78752
93,78752
94,78752
97,78752
80,78752
90,78752
88,78752
81,78752
97,78752
80,78752
63,78752
97,78752
84,78752
89,78752
88,78752
71,78752
78,78752
93,78752
97,78752
85,78752
87,78752
87,78752
82,78752
82,78752
97,78752
82,78752
82,78752
75,78752
85,78752
81,78752
84,78752
70,78752
94,78752
81,78752
95,78752
86,78752
91,78752
97,78752
85,78752
100,78752
97,78752
78,78752
87,78752
86,78752
72,78752
82,78752
94,78752
90,78752
74,78752
100,78752
100,78752
100,78752
74,78752
82,78752
99,78752
81,78752
96,78752
92,78752
84,78752
89,78752
100,78752
60,78752
65,78752
83,78752
97,78752
81,78752
73,78752
92,78752
83,78752
91,78752
89,78752
82,78752
75,78752
96,78752
71,78752
82,78752
84,78752
78,78752
76,78752
87,78752
83,78752
95,78752
100,78752
95,78752
96,78752
97,78752
97,78752
92,78752
83,78752
80,78752
88,78752
89,78752
97,78752
97,78752
96,78752
95,78752
84,78752
92,78752
96,78752
90,78752
73,78752
92,78752
77,78752
90,78752
90,78752
88,78752
73,78752
94,78752
100,78752
77,78752
80,78752
95,78752
95,78752
96,78752
88,78752
79,78752
95,78752
95,78752
80,78752
86,78752
82,78752
89,78752
91,78752
91,78752
93,78752
90,78752
92,78752
85,78752
95,78752
94,78752
80,78752
71,78752
100,78752
100,78752
95,78752
100,78752
99,78752
92,78752
90,78752
80,78752
91,78752
100,78752
97,78752
94,78752
100,78752
99,78752
80,78752
97,78752
100,78752
97,78752
95,78752
100,78752
95,78752
100,78752
100,78752
100,78752
84,78752
91,78752
97,78752
100,78752
80,78752
80,78752
90,78753
97,78753
91,78753
95,78753
86,78753
90,78753
96,78753
97,78753
82,78753
72,78753
92,78753
94,78753
90,78753
96,78753
94,78753
78,78753
93,78753
84,78753
95,78753
97,78753
93,78753
96,78753
84,78753
89,78753
94,78753
94,78753
97,78753
94,78753
100,78753
96,78753
97,78753
94,78753
93,78753
85,78753
95,78753
92,78753
90,78753
97,78753
82,78753
92,78753
99,78753
91,78753
81,78753
82,78753
89,78753
81,78753
84,78753
94,78753
77,78753
91,78753
79,78753
86,78753
97,78753
81,78753
90,78753
84,78753
93,78753
97,78753
87,78753
83,78753
97,78753
84,78753
90,78753
89,78753
88,78753
76,78753
97,78753
100,78753
80,78753
93,78753
78,78753
74,78753
81,78753
86,78753
81,78753
79,78753
94,78753
97,78753
70,78753
80,78753
80,78753
79,78753
84,78753
77,78753
97,78753
92,78753
77,78753
80,78753
97,78753
90,78753
76,78753
78,78753
100,78753
95,78753
85,78753
85,78753
90,78753
56,78753
71,78753
97,78753
87,78753
82,78753
82,78753
71,78753
87,78753
98,78753
72,78753
94,78753
77,78753
90,78753
97,78753
78,78753
88,78753
74,78753
92,78753
88,78753
97,78753
88,78753
82,78753
70,78753
93,78753
80,78753
97,78753
96,78753
100,78753
94,78753
97,78753
97,78753
79,78753
70,78753
81,78753
90,78753
80,78753
89,78753
78,78753
80,78753
100,78753
97,78753
83,78753
85,78753
73,78753
96,78753
88,78753
97,78753
78,78753
87,78753
83,78753
88,78753
79,78753
100,78753
96,78753
100,78753
90,78753
100,78753
85,78753
81,78753
86,78753
92,78753
97,78753
90,78753
83,78753
91,78753
92,78753
96,78753
97,78753
94,78753
97,78753
100,78753
96,78753
93,78753
93,78753
97,78753
96,78753
84,78753
95,78753
100,78753
93,78753
100,78753
97,78753
96,78753
100,78753
100,78753
99,78753
94,78753
100,78753
92,78753
100,78753
95,78753
97,78753
79,78753
93,78753
87,78753
89,78753
99,78753
90,78753
96,78753
92,78753
97,78753
87,78753
100,78753
97,78753
93,78753
97,78753
97,78753
86,78753
81,78753
100,78753
100,78753
96,78753
94,78753
84,78753
97,78753
100,78753
97,78753
88,78753
96,78753
97,78753
100,78753
100,78753
96,78753
97,78753
100,78753
97,78753
93,78753
96,78753
100,78753
98,78753
100,78753
99,78753
97,78753
97,78753
97,78753
81,78753
96,78753
89,78753
97,78753
100,78753
94,78753
97,78753
94,78753
86,78753
82,78753
87,78753
91,78753
100,78753
97,78753
93,78753
94,78753
83,78753
97,78753
88,78753
93,78753
72,78753
85,78753
93,78753
95,78753
90,78753
94,78753
72,78753
87,78753
75,78753
91,78753
84,78753
95,78753
76,78753
79,78753
95,78753
97,78753
78,78753
84,78753
97,78753
94,78753
79,78753
86,78753
91,78753
91,78753
96,78753
85,78753
91,78753
94,78753
91,78753
93,78753
100,78753
83,78753
91,78753
100,78753
88,78753
100,78753
93,78753
91,78753
99,78753
90,78753
96,78753
96,78753
95,78753
87,78753
94,78753
100,78753
100,78753
85,78753
90,78753
90,78753
97,78753
85,78753
100,78753
100,78753
95,78753
100,78753
100,78753
98,78753
100,78753
100,78753
91,78753
67,78753
92,78753
90,78753
91,78753
100,78753
87,78753
81,78753
100,78753
88,78753
92,78753
70,78753
73,78753
85,78753
93,78753
85,78753
93,78753
77,78753
97,78753
74,78753
77,78753
90,78753
76,78753
97,78753
100,78753
80,78753
92,78753
93,78753
96,78753
94,78753
100,78753
89,78753
97,78753
91,78753
90,78753
100,78753
94,78753
93,78753
89,78753
80,78753
90,78753
92,78753
94,78753
87,78753
96,78753
97,78753
94,78753
86,78753
85,78753
78,78753
96,78753
82,78753
75,78753
100,78753
83,78753
94,78753
95,78753
90,78753
96,78753
89,78753
77,78753
97,78753
78,78753
79,78753
97,78753
92,78753
85,78753
78,78753
88,78753
78,78753
92,78753
100,78753
95,78753
76,78753
89,78753
69,78753
82,78753
89,78753
93,78753
78,78753
81,78753
78,78753
80,78753
85,78753
96,78753
97,78753
92,78753
82,78753
93,78753
76,78753
94,78753
88,78753
90,78753
94,78753
89,78753
90,78753
84,78753
85,78753
95,78753
94,78753
83,78753
89,78753
73,78753
92,78753
94,78753
94,78753
93,78753
89,78753
99,78753
97,78753
92,78753
100,78753
97,78753
91,78753
92,78753
93,78753
90,78753
93,78753
94,78753
86,78753
93,78753
87,78753
87,78753
91,78753
92,78753
78,78753
72,78753
75,78753
84,78753
91,78753
90,78753
93,78753
89,78753
92,78753
89,78753
100,78753
90,78753
74,78753
80,78753
91,78753
97,78753
75,78753
92,78753
97,78753
99,78753
100,78753
81,78753
91,78753
96,78753
94,78753
97,78753
95,78753
100,78753
93,78753
87,78753
93,78753
96,78753
94,78753
89,78753
86,78753
94,78753
91,78753
97,78753
96,78753
95,78753
100,78753
95,78753
97,78753
96,78753
97,78753
94,78753
100,78753
100,78753
100,78753
100,78753
95,78753
90,78753
100,78753
90,78753
96,78753
95,78753
100,78753
95,78753
96,78753
85,78753
97,78753
89,78753
93,78753
98,78753
100,78753
93,78753
97,78753
97,78753
94,78753
92,78753
88,78753
100,78753
92,78753
100,78753
98,78753
100,78753
91,78753
100,78753
81,78753
87,78753
91,78753
81,78753
81,78753
78,78753
96,78753
100,78753
82,78753
72,78753
100,78753
83,78753
85,78753
82,78753
92,78753
93,78753
90,78753
88,78753
91,78753
81,78753
92,78753
70,78753
81,78753
87,78753
72,78753
90,78753
94,78753
91,78753
89,78753
83,78753
71,78753
77,78753
84,78753
83,78753
83,78753
77,78753
77,78753
72,78753
89,78753
78,78753
96,78753
84,78753
100,78753
92,78753
94,78753
95,78753
95,78753
97,78753
94,78753
100,78753
84,78753
70,78753
97,78753
97,78753
97,78753
100,78753
93,78753
98,78753
93,78753
95,78753
97,78753
97,78753
100,78753
95,78753
94,78753
100,78753
99,78753
81,78753
97,78753
83,78753
95,78753
82,78753
83,78753
72,78753
93,78753
97,78753
97,78753
93,78753
97,78753
97,78753
97,78753
94,78753
75,78753
91,78753
91,78753
77,78753
88,78753
92,78753
97,78753
97,78753
97,78753
100,78753
74,78753
86,78753
91,78753
100,78753
91,78753
89,78753
93,78753
97,78753
81,78753
80,78753
89,78753
96,78753
100,78753
94,78753
73,78753
97,78753
94,78753
95,78753
100,78753
96,78753
96,78753
82,78753
81,78753
94,78753
97,78753
100,78753
92,78753
93,78753
81,78753
79,78753
97,78753
100,78753
77,78753
82,78753
96,78753
96,78753
97,78753
91,78753
95,78753
100,78753
97,78753
89,78753
90,78753
96,78753
100,78753
97,78753
96,78753
97,78753
100,78753
89,78753
92,78753
100,78753
96,78753
91,78753
77,78753
94,78753
96,78753
78,78753
96,78753
100,78753
94,78753
98,78753
90,78753
97,78753
97,78753
97,78753
97,78753
97,78753
97,78753
96,78753
100,78753
86,78753
92,78753
92,78753
90,78753
97,78753
86,78753
93,78753
72,78753
87,78753
96,78753
97,78753
97,78753
96,78753
88,78753
88,78753
88,78753
84,78753
93,78753
97,78753
97,78753
95,78753
71,78753
90,78753
100,78753
85,78753
99,78753
93,78753
94,78753
89,78753
93,78753
94,78753
90,78753
75,78753
81,78753
80,78753
96,78753
71,78753
87,78753
81,78753
86,78753
86,78753
85,78753
76,78753
89,78753
75,78753
72,78753
92,78753
85,78753
81,78753
89,78753
87,78753
84,78753
94,78753
93,78753
92,78753
90,78753
89,78753
82,78753
87,78753
72,78753
84,78753
91,78753
86,78753
75,78753
87,78753
98,78753
90,78753
87,78753
87,78753
91,78753
85,78753
95,78753
78,78753
74,78753
97,78753
94,78753
72,78753
90,78753
79,78753
94,78753
90,78753
92,78753
78,78753
86,78753
71,78753
90,78753
96,78753
78,78753
93,78753
87,78753
77,78753
99,78753
96,78753
87,78753
95,78753
96,78753
76,78753
87,78753
93,78753
92,78753
93,78753
94,78753
84,78753
83,78753
80,78753
84,78753
86,78753
89,78753
88,78753
72,78753
75,78753
84,78753
79,78753
82,78753
91,78753
94,78753
72,78753
90,78753
87,78753
83,78753
82,78753
93,78753
89,78753
83,78753
94,78753
92,78753
96,78753
93,78753
83,78753
93,78753
82,78753
85,78753
92,78753
92,78753
88,78753
90,78753
91,78753
96,78753
77,78753
80,78753
50,78753
94,78753
83,78753
86,78753
90,78753
81,78753
92,78753
86,78753
100,78753
80,78753
75,78753
78,78753
97,78753
94,78753
97,78753
89,78753
88,78753
80,78753
80,78753
97,78753
91,78753
82,78753
86,78753
82,78753
71,78753
81,78753
90,78753
87,78753
87,78753
88,78753
93,78753
87,78753
84,78753
85,78753
93,78753
74,78753
88,78753
90,78753
60,78753
88,78753
79,78753
89,78753
71,78753
100,78753
88,78753
88,78753
97,78753
100,78753
90,78753
80,78753
93,78753
90,78753
72,78753
100,78753
93,78753
96,78753
86,78753
88,78753
85,78753
96,78753
97,78753
70,78753
90,78753
70,78753
85,78753
70,78753
93,78753
90,78753
84,78753
87,78753
72,78753
87,78753
80,78753
73,78753
93,78753
87,78753
76,78753
85,78753
93,78753
81,78753
91,78753
84,78753
73,78753
96,78753
86,78753
84,78753
97,78753
84,78753
97,78753
85,78753
95,78753
70,78753
95,78753
80,78753
89,78753
97,78753
79,78753
77,78753
92,78753
89,78753
88,78753
81,78753
81,78753
100,78753
90,78753
96,78753
78,78753
73,78753
89,78753
95,78753
88,78753
96,78753
100,78753
94,78753
97,78753
89,78753
97,78753
95,78753
96,78753
74,78753
94,78753
82,78753
85,78753
96,78753
96,78753
85,78753
97,78753
88,78753
96,78753
89,78753
90,78753
86,78753
99,78753
96,78753
79,78753
95,78753
92,78753
83,78753
80,78753
93,78753
98,78753
91,78753
91,78753
96,78753
66,78753
85,78753
92,78753
94,78753
94,78753
100,78753
100,78753
100,78753
97,78753
77,78753
100,78753
81,78753
100,78753
96,78753
100,78753
85,78753
93,78753
96,78753
84,78753
89,78753
96,78753
87,78753
89,78753
82,78753
85,78753
74,78753
92,78753
96,78753
84,78753
97,78753
100,78753
72,78753
86,78753
97,78753
98,78753
100,78753
70,78753
87,78753
98,78753
96,78753
100,78753
80,78753
87,78753
74,78753
73,78753
92,78753
99,78753
94,78753
96,78753
94,78753
97,78753
97,78753
94,78753
90,78753
100,78753
92,78753
95,78753
93,78753
74,78753
84,78753
91,78753
93,78753
100,78753
93,78753
89,78753
70,78753
75,78753
90,78753
89,78753
90,78753
100,78753
91,78753
94,78753
82,78753
94,78753
90,78753
100,78753
93,78753
90,78753
86,78753
86,78753
85,78753
89,78753
92,78753
89,78753
78,78753
87,78753
94,78753
87,78753
93,78753
78,78753
86,78753
74,78753
94,78753
94,78753
87,78753
83,78753
90,78753
84,78753
89,78753
93,78753
96,78753
83,78753
91,78753
86,78753
79,78753
96,78753
89,78753
92,78754
100,78754
87,78754
94,78754
84,78754
76,78754
92,78754
100,78754
92,78754
92,78754
93,78754
100,78754
97,78754
100,78754
97,78754
93,78754
90,78754
94,78754
95,78754
81,78754
89,78754
100,78754
100,78754
97,78754
98,78754
97,78754
100,78754
97,78754
100,78754
97,78754
100,78754
100,78754
100,78754
94,78754
89,78754
89,78754
100,78754
100,78754
94,78754
100,78754
100,78754
97,78754
100,78754
100,78754
100,78754
97,78754
100,78754
96,78754
100,78754
100,78754
100,78754
97,78754
100,78754
96,78754
100,78754
100,78754
100,78754
97,78754
92,78754
96,78754
100,78754
93,78754
100,78754
100,78754
100,78754
98,78754
100,78754
100,78754
100,78754
100,78754
100,78754
98,78754
100,78754
96,78754
100,78754
100,78754
100,78754
97,78754
100,78754
100,78754
100,78754
96,78754
100,78754
96,78754
100,78754
100,78754
100,78754
100,78754
100,78754
97,78754
100,78754
100,78754
100,78754
91,78754
94,78754
94,78754
75,78754
97,78754
84,78754
95,78754
85,78754
97,78754
94,78754
94,78754
92,78754
94,78754
87,78754
74,78754
100,78754
91,78754
97,78754
86,78754
87,78754
87,78754
82,78754
100,78754
100,78754
91,78754
73,78754
68,78754
78,78754
81,78754
89,78754
77,78754
85,78754
100,78754
97,78754
98,78754
92,78754
100,78754
92,78754
100,78754
92,78754
100,78754
99,78754
97,78754
100,78754
100,78754
96,78754
97,78754
97,78754
100,78754
100,78754
100,78754
99,78754
97,78754
96,78754
100,78754
100,78754
97,78754
100,78754
100,78754
85,78754
84,78754
90,78754
100,78754
100,78754
96,78754
92,78754
75,78754
68,78754
96,78754
92,78754
100,78754
100,78754
100,78754
90,78754
100,78754
100,78754
100,78754
97,78754
97,78754
100,78754
89,78754
92,78754
100,78754
92,78754
98,78754
91,78754
97,78754
97,78754
89,78754
100,78754
100,78754
94,78754
97,78754
94,78754
97,78754
94,78754
93,78754
94,78754
94,78754
97,78754
99,78754
96,78754
94,78754
100,78754
87,78754
90,78754
100,78754
94,78754
97,78754
100,78754
79,78754
91,78754
100,78754
85,78754
92,78754
88,78754
90,78754
81,78754
96,78754
87,78754
93,78754
92,78754
84,78754
100,78754
97,78754
97,78754
94,78754
100,78754
86,78754
91,78754
93,78754
85,78754
82,78754
97,78754
100,78754
100,78754
97,78754
98,78754
97,78754
93,78754
100,78754
100,78754
100,78754
95,78754
100,78754
86,78754
92,78754
96,78754
89,78754
95,78754
93,78756
90,78756
90,78756
87,78756
96,78756
97,78756
97,78756
96,78756
93,78756
95,78756
80,78756
98,78756
100,78756
97,78756
97,78756
90,78756
83,78756
92,78756
100,78756
100,78756
100,78756
91,78756
81,78756
93,78756
81,78756
85,78756
96,78756
87,78756
100,78756
89,78756
85,78756
100,78756
76,78756
97,78756
86,78756
95,78756
95,78756
88,78756
85,78756
100,78756
100,78756
97,78756
93,78756
86,78756
83,78756
86,78756
85,78756
76,78756
93,78756
94,78756
95,78756
81,78756
90,78756
93,78756
92,78756
96,78756
87,78756
92,78756
94,78756
85,78756
97,78756
97,78756
81,78756
87,78756
97,78756
93,78756
88,78756
92,78756
93,78756
96,78756
100,78756
91,78756
94,78756
96,78756
90,78756
96,78756
97,78756
92,78756
100,78756
96,78756
97,78756
96,78756
100,78756
100,78756
96,78756
82,78756
88,78756
100,78756
93,78756
100,78756
82,78756
100,78756
100,78756
88,78756
77,78756
100,78756
100,78756
80,78756
93,78756
89,78756
87,78756
93,78756
81,78756
100,78756
88,78756
88,78756
98,78756
94,78756
94,78756
100,78756
99,78756
100,78756
100,78756
96,78756
100,78756
94,78756
100,78756
81,78756
93,78756
86,78756
89,78756
97,78756
100,78756
93,78756
87,78756
85,78756
86,78756
96,78756
93,78756
97,78756
90,78756
90,78756
94,78756
93,78756
96,78756
85,78756
100,78756
97,78756
93,78756
98,78756
90,78756
100,78756
97,78756
100,78756
97,78756
97,78756
86,78756
97,78756
93,78756
96,78756
96,78756
79,78756
97,78756
96,78756
80,78756
94,78756
89,78756
100,78756
72,78756
91,78756
87,78756
93,78756
96,78756
100,78756
92,78756
76,78756
92,78756
100,78756
79,78756
86,78756
100,78756
95,78756
82,78756
100,78756
97,78756
88,78756
86,78756
100,78756
95,78756
95,78756
98,78756
97,78756
86,78756
100,78756
