Zip Code,Inspection Date,Score
78749,3/31/2015,81
78701,9/3/2014,78
78758,6/14/2016,91
78701,9/29/2016,79
78704,1/13/2015,85
78717,8/11/2014,93
78701,4/2/2015,75
78701,7/24/2014,100
78758,5/19/2014,93
78746,7/8/2015,97
78704,11/17/2016,89
78723,9/14/2016,77
78749,5/19/2014,88
78704,2/9/2015,73
78758,2/17/2015,100
78757,3/15/2016,84
78701,7/29/2014,100
78704,5/6/2014,92
78717,6/29/2015,90
78704,2/17/2015,94
78704,7/25/2014,86
78701,5/29/2015,97
78753,10/6/2014,92
78702,12/21/2016,77
78727,10/19/2016,95
78727,12/3/2015,93
78731,7/31/2014,100
78617,9/25/2015,97
78757,2/12/2015,90
78746,5/1/2015,93
78748,3/28/2016,99
78701,1/7/2016,96
78745,5/27/2016,96
78701,2/5/2015,97
78723,6/16/2016,99
78752,1/5/2017,80
78756,12/4/2014,97
78750,3/9/2016,94
78731,2/3/2015,100
78701,11/12/2014,100
78704,8/11/2016,87
78756,7/28/2014,88
78749,1/4/2017,100
78745,8/3/2016,87
78750,4/3/2015,100
78757,8/30/2016,83
78617,12/3/2015,91
78753,9/23/2014,96
78717,2/17/2015,94
78704,3/13/2015,100
78704,5/20/2014,74
78704,5/2/2014,96
78756,5/2/2014,97
78756,3/5/2014,94
78705,8/14/2014,97
78756,5/19/2015,97
78749,7/7/2016,98
78727,11/17/2016,77
78705,12/4/2014,93
78752,4/5/2016,95
78748,9/9/2016,98
78759,4/8/2016,94
78745,1/5/2016,79
78754,5/4/2016,100
78741,2/11/2015,93
78758,11/24/2015,90
78701,1/27/2016,95
78704,5/14/2014,86
78748,5/4/2015,71
78735,7/12/2016,97
78747,7/19/2016,84
78727,7/16/2015,100
78660,12/22/2016,100
78752,10/6/2015,95
78757,5/22/2015,80
78741,10/25/2016,92
78753,4/10/2015,84
78704,7/22/2014,100
78753,6/29/2016,97
78741,5/16/2014,86
78758,9/8/2014,89
78752,2/1/2016,96
78727,2/23/2015,94
78751,11/22/2016,91
78741,10/18/2016,82
78749,12/1/2015,95
78758,2/24/2016,87
78751,4/17/2015,80
78753,3/16/2015,100
78753,8/2/2016,72
78752,5/1/2014,88
78756,11/18/2015,70
78705,11/1/2016,84
78727,9/14/2015,97
78701,6/25/2015,89
78727,4/14/2015,100
78745,6/24/2014,96
78704,6/16/2015,81
78613,3/18/2015,87
78727,3/17/2014,94
78704,10/8/2014,100
78748,12/15/2016,97
78731,12/31/2014,97
78704,12/14/2015,93
78758,4/9/2015,92
78705,5/30/2014,93
78701,11/11/2016,91
78704,1/7/2016,92
78704,6/6/2014,89
78727,11/12/2014,97
78741,8/1/2016,88
78717,8/22/2016,82
78747,11/30/2015,97
78660,6/9/2016,90
78704,7/30/2014,97
78701,11/17/2016,80
78701,4/12/2016,78
78704,5/12/2015,89
78613,4/2/2015,92
78613,4/14/2015,100
78705,7/14/2015,88
78717,6/22/2016,88
78744,12/17/2015,90
78704,1/8/2016,95
78749,5/13/2014,91
78756,10/20/2016,90
78753,7/8/2014,86
78701,9/3/2015,100
78728,7/25/2016,72
78704,12/18/2014,72
78744,7/17/2014,79
78758,5/16/2016,90
78701,1/15/2016,76
78735,11/17/2014,97
78757,10/6/2016,87
78752,8/20/2015,79
78748,9/28/2015,76
78701,9/27/2016,99
78758,12/2/2014,91
78729,9/17/2014,93
78741,1/28/2016,89
78746,8/17/2015,86
78701,10/3/2016,95
78727,7/29/2016,83
78748,3/17/2014,72
78758,3/6/2014,89
78723,3/24/2015,100
78758,5/19/2016,92
78756,10/5/2016,88
78745,10/27/2016,81
78704,6/23/2016,89
78617,10/14/2014,96
78701,9/6/2016,93
78702,10/23/2015,97
78744,9/24/2015,93
78745,10/12/2016,95
78729,8/22/2016,94
78701,1/7/2016,94
78723,6/2/2014,93
78704,11/8/2016,93
78704,12/3/2014,97
78701,3/20/2015,94
78748,10/27/2016,100
78745,7/31/2015,93
78704,12/30/2015,75
78749,2/19/2016,96
78701,12/29/2014,94
78727,9/16/2014,97
78758,12/10/2014,88
78701,1/22/2015,88
78701,7/1/2015,82
78757,8/30/2016,95
78613,10/17/2016,87
78741,4/6/2016,84
78741,7/13/2016,90
78701,4/17/2014,70
78617,4/21/2016,95
78731,2/24/2016,89
78753,4/15/2016,97
78727,3/27/2015,97
78757,4/8/2015,86
78705,1/21/2015,85
78613,4/13/2016,93
78758,7/7/2015,97
78745,9/29/2015,100
78723,4/14/2016,95
78758,2/17/2015,100
78753,7/26/2016,98
78613,3/20/2014,82
78752,2/4/2015,95
78745,12/16/2014,93
78744,9/8/2015,96
78758,12/17/2015,96
78669,3/4/2014,88
78759,10/24/2016,91
78705,11/4/2014,97
78756,3/14/2014,97
78745,4/8/2015,72
78756,3/6/2014,87
78758,1/22/2016,78
78759,7/30/2014,97
78749,10/20/2015,89
78741,7/31/2014,87
78750,9/10/2015,87
78752,9/18/2015,95
78750,6/27/2014,96
78701,10/8/2015,90
78704,9/9/2016,91
78727,9/16/2016,96
78749,8/4/2014,97
78758,11/30/2015,96
78617,4/14/2014,97
78705,11/28/2016,91
78704,3/30/2015,93
78745,7/5/2016,78
78727,10/19/2016,97
78731,9/19/2016,96
78757,2/18/2015,97
78727,5/13/2014,100
78701,7/16/2015,83
78757,8/13/2015,88
78758,3/31/2014,90
78745,5/4/2016,100
78745,9/15/2014,82
78613,10/15/2015,93
78758,6/29/2015,89
78701,9/29/2016,93
78729,8/7/2015,90
78704,4/26/2016,94
78752,6/22/2016,80
78744,6/15/2015,94
78748,2/25/2015,75
78757,5/4/2016,87
78753,3/25/2014,100
78749,9/9/2016,98
78703,3/25/2014,100
78731,7/22/2015,100
78753,3/29/2016,70
78741,3/10/2015,76
78737,8/23/2016,98
78757,6/23/2016,79
78704,6/23/2016,93
78728,1/22/2015,93
78757,8/27/2015,97
78723,1/28/2015,90
78746,11/2/2015,92
78746,6/16/2015,88
78751,8/19/2015,92
78758,11/10/2016,87
78741,6/17/2016,86
78704,7/1/2014,91
78704,5/11/2016,93
78753,1/6/2015,87
78701,4/11/2016,95
78758,3/29/2016,98
78751,1/12/2017,100
78749,11/14/2014,96
78704,12/27/2016,84
78756,10/1/2015,93
78737,2/12/2015,100
78704,7/15/2016,94
78750,11/5/2014,100
78701,7/16/2015,100
78704,6/18/2015,86
78751,10/10/2014,86
78757,9/29/2016,85
78701,10/27/2016,84
78752,8/26/2015,86
78745,8/26/2016,94
78704,4/20/2016,97
78756,2/10/2016,88
78752,3/2/2016,82
78705,9/11/2015,94
78704,3/31/2014,92
78745,11/23/2016,99
78717,8/15/2014,83
78727,2/23/2016,96
78723,8/28/2014,93
78758,11/20/2014,89
78701,1/15/2015,92
78737,2/29/2016,90
78758,8/24/2015,93
78758,1/10/2017,80
78751,5/18/2015,79
78756,12/7/2015,95
78741,2/25/2016,98
78701,11/26/2014,100
78705,5/2/2016,100
78749,4/9/2015,96
78756,1/9/2017,93
78704,11/3/2016,97
78717,3/16/2016,91
78745,12/1/2016,100
78758,5/19/2015,97
78751,11/4/2014,89
78704,6/10/2014,97
78748,7/8/2014,100
78717,9/16/2014,94
78745,9/30/2015,82
78759,9/21/2016,88
78748,6/16/2016,99
78703,9/25/2015,97
78704,1/6/2015,83
78660,7/30/2014,100
78759,9/5/2014,91
78759,2/27/2014,88
78745,11/13/2014,89
78660,6/4/2015,91
78758,1/14/2015,93
78758,8/27/2014,100
78704,7/22/2015,100
78741,8/28/2014,75
78660,1/9/2015,90
78617,3/4/2015,89
78745,2/22/2016,56
78704,8/26/2015,97
78754,10/3/2014,100
78705,8/28/2015,86
78758,10/26/2016,90
78745,9/22/2015,100
78669,2/29/2016,77
78741,3/10/2014,90
78737,3/13/2014,93
78758,5/24/2016,96
78731,2/3/2015,100
78758,5/9/2016,92
78704,6/9/2016,92
78758,2/25/2014,94
78758,7/10/2015,92
78704,2/9/2016,93
78745,4/3/2015,100
78759,8/25/2015,87
78753,10/28/2016,98
78745,5/6/2014,96
78759,3/21/2016,88
78759,1/15/2015,92
78701,9/8/2016,94
78701,1/28/2016,88
78701,3/26/2015,88
78669,9/2/2016,90
78759,10/5/2016,91
78759,8/30/2016,83
78727,2/2/2016,94
78758,9/23/2015,82
78717,8/18/2015,97
78745,9/25/2015,92
78728,2/13/2014,75
78701,7/16/2015,100
78701,6/4/2014,96
78701,12/29/2014,93
78757,3/24/2014,100
78753,3/25/2014,96
78758,6/30/2014,93
78752,8/27/2014,89
78723,8/13/2014,100
78759,2/22/2016,91
78745,5/13/2016,99
78757,3/3/2015,76
78701,6/8/2016,77
78749,11/17/2014,96
78727,9/23/2015,96
78757,4/21/2014,93
78717,1/12/2015,91
78756,6/17/2015,100
78758,6/18/2015,96
78753,10/13/2015,100
78741,10/27/2014,95
78704,5/21/2015,86
78735,5/30/2014,100
78704,11/29/2016,94
78753,10/1/2015,80
78702,9/23/2015,85
78746,12/11/2015,96
78756,9/9/2015,97
78701,9/27/2016,96
78741,8/12/2014,92
78704,7/28/2014,84
78701,3/15/2016,85
78702,9/1/2015,66
78727,2/2/2016,98
78749,7/25/2016,89
78727,7/20/2016,98
78741,12/16/2016,81
78741,9/30/2015,94
78723,6/26/2014,69
78717,3/14/2014,93
78758,4/8/2016,97
78731,3/31/2016,100
78705,12/2/2014,93
78728,12/9/2014,72
78701,3/15/2016,95
78701,4/15/2016,91
78702,8/1/2016,89
78758,12/22/2015,84
78705,10/5/2015,100
78727,7/20/2016,98
78727,10/18/2016,99
78749,8/4/2015,96
78744,10/9/2014,100
78705,10/20/2015,94
78753,11/20/2014,87
78617,9/22/2016,90
78756,1/27/2015,90
78745,2/24/2014,90
78748,10/19/2016,96
78757,5/11/2015,78
78759,12/30/2016,80
78704,12/17/2014,77
78741,5/20/2014,87
78748,2/24/2016,92
78613,11/26/2014,96
78752,5/12/2016,91
78753,3/17/2015,74
78702,4/28/2015,95
78613,10/18/2016,100
78705,11/2/2016,100
78723,10/16/2015,72
78704,5/12/2016,100
78757,8/19/2015,76
78704,3/22/2016,70
78735,1/6/2017,97
78757,8/24/2016,95
78701,5/1/2015,81
78752,3/14/2016,91
78701,10/21/2015,96
78705,8/26/2016,90
78741,9/23/2015,78
78669,9/17/2014,89
78701,3/26/2015,85
78758,1/26/2016,87
78705,4/20/2016,94
78749,2/6/2015,84
78758,9/10/2015,90
78729,2/24/2015,93
78704,3/18/2015,88
78757,10/4/2016,61
78717,12/22/2015,84
78759,8/18/2015,82
78751,8/26/2014,91
78758,12/22/2014,97
78748,1/6/2015,86
78745,7/23/2014,100
78701,3/26/2015,100
78701,10/14/2015,97
78759,7/26/2016,86
78731,8/15/2016,100
78745,3/20/2015,90
78758,5/20/2016,92
78757,6/23/2016,80
78617,10/14/2014,90
78759,3/10/2015,96
78746,6/23/2016,96
78756,4/27/2015,97
78749,6/9/2015,88
78723,1/9/2015,100
78729,3/14/2014,93
78726,10/14/2014,100
78731,10/1/2015,100
78705,9/9/2014,100
78745,12/29/2014,72
78741,10/5/2016,90
78727,5/17/2016,76
78746,4/21/2016,94
78744,7/12/2016,85
78745,11/17/2015,94
78748,10/6/2014,100
78741,1/14/2015,94
78757,10/20/2014,89
78704,1/12/2016,78
78704,2/4/2015,91
78704,7/28/2015,100
78701,10/13/2015,97
78701,9/26/2014,70
78741,9/29/2014,83
78748,9/6/2016,81
78752,11/1/2016,93
78741,3/27/2015,87
78701,5/18/2015,90
78669,2/24/2015,86
78704,2/10/2016,78
78751,5/31/2016,83
78758,11/9/2015,73
78748,8/20/2014,80
78746,6/3/2016,96
78704,9/6/2016,74
78746,7/28/2014,97
78704,1/20/2016,96
78617,4/16/2014,80
78701,1/7/2016,95
78704,7/8/2016,99
78756,7/27/2015,88
78741,9/8/2016,94
78737,8/20/2015,100
78613,5/3/2016,99
78753,8/31/2016,73
78701,5/29/2015,97
78759,7/15/2014,97
78752,2/19/2014,90
78704,7/14/2015,94
78701,3/28/2016,89
78723,5/1/2015,77
78728,2/4/2016,82
78717,2/17/2015,97
78728,3/8/2016,74
78728,9/26/2016,78
78752,10/2/2014,92
78757,1/8/2016,99
78751,2/19/2015,100
78744,3/12/2015,100
78669,3/18/2014,93
78701,2/20/2014,86
78757,3/10/2016,71
78757,11/13/2014,82
78723,10/30/2014,100
78704,7/30/2015,86
78727,10/3/2014,93
78758,5/19/2016,77
78756,4/13/2016,92
78748,6/22/2015,100
78704,7/16/2015,100
78704,1/22/2016,94
78748,7/14/2014,89
78757,2/3/2016,73
78613,3/9/2016,79
78758,10/20/2016,78
78741,12/30/2016,97
78741,5/15/2015,71
78701,9/22/2016,78
78753,3/23/2015,92
78746,4/9/2014,81
78705,1/21/2016,72
78723,7/14/2014,66
78752,7/28/2014,85
78704,11/30/2015,96
78758,6/24/2015,73
78757,2/4/2016,73
78741,12/31/2015,84
78703,4/21/2015,94
78723,3/28/2016,100
78728,8/6/2015,71
78746,2/27/2015,80
78701,2/20/2014,93
78756,8/10/2016,90
78754,3/27/2015,97
78756,9/22/2014,93
78705,10/7/2015,85
78723,10/31/2016,83
78728,8/26/2014,87
78723,10/26/2016,98
78744,4/6/2016,100
78751,4/28/2014,90
78723,10/5/2015,94
78757,11/16/2015,70
78745,11/21/2016,91
78726,5/28/2014,100
78704,1/26/2016,92
78705,11/9/2016,94
78701,10/13/2016,98
78701,2/5/2015,87
78759,12/23/2014,100
78747,12/12/2016,80
78617,3/13/2015,93
78744,10/21/2015,100
78701,6/30/2016,91
78757,9/25/2014,97
78757,3/23/2016,90
78746,3/2/2016,89
78752,1/15/2015,95
78704,2/24/2015,94
78757,8/21/2014,97
78753,12/30/2015,99
78757,3/17/2015,92
78717,7/7/2016,92
78701,5/15/2014,100
78741,12/10/2014,72
78705,7/12/2016,82
78752,7/26/2016,94
78758,7/8/2014,91
78729,3/30/2016,90
78757,5/6/2015,95
78726,9/8/2015,94
78701,10/23/2014,100
78717,9/22/2015,93
78744,1/12/2015,82
78758,5/23/2014,75
78757,7/14/2015,96
78613,8/18/2016,86
78756,6/13/2016,71
78749,5/18/2015,83
78756,3/25/2015,88
78751,6/3/2016,98
78759,4/18/2016,96
78727,3/10/2015,93
78757,8/24/2016,97
78757,9/30/2014,88
78752,3/2/2015,80
78703,9/29/2014,94
78703,3/30/2016,84
78756,9/26/2014,100
78756,7/23/2014,100
78703,9/21/2016,70
78617,11/29/2016,93
78744,5/20/2016,95
78701,2/22/2016,90
78723,11/24/2014,89
78749,2/3/2014,94
78701,2/20/2014,95
78757,10/21/2014,90
78669,9/3/2014,89
78704,2/19/2015,81
78705,6/19/2014,86
78758,10/1/2014,94
78705,5/9/2016,84
78701,10/6/2016,86
78723,5/28/2014,81
78756,4/25/2016,96
78750,8/9/2016,89
78757,1/20/2015,97
78745,10/20/2015,93
78701,9/10/2015,89
78756,1/13/2015,93
78758,4/2/2015,88
78726,8/3/2016,96
78759,6/17/2014,100
78729,10/29/2015,86
78727,9/2/2016,81
78723,12/8/2015,98
78745,5/20/2015,100
78669,2/19/2015,92
78705,10/19/2016,96
78731,9/6/2016,92
78704,8/27/2014,97
78749,7/19/2016,91
78758,2/20/2014,96
78744,4/16/2014,100
78757,4/1/2014,89
78669,8/18/2015,73
78757,3/25/2014,85
78749,10/14/2015,97
78705,2/9/2016,93
78727,5/25/2016,96
78735,12/10/2015,100
78701,3/19/2015,83
78723,9/15/2015,95
78745,3/29/2016,90
78741,2/25/2014,74
78705,12/8/2015,85
78746,12/15/2016,92
78746,9/16/2014,81
78758,11/20/2015,92
78748,6/15/2015,97
78723,10/24/2014,89
78701,6/23/2016,88
78704,5/19/2015,94
78744,9/19/2016,83
78704,11/6/2015,91
78701,4/16/2015,93
78758,8/18/2015,88
78744,1/28/2016,100
78746,2/5/2015,94
78757,2/18/2014,96
78757,11/15/2016,90
78723,7/28/2016,84
78705,2/22/2016,93
78749,2/24/2015,100
78704,12/23/2015,45
78757,9/6/2016,93
78705,6/18/2015,94
78754,12/13/2016,98
78744,4/16/2014,100
78701,5/24/2016,92
78745,4/15/2014,78
78741,4/8/2016,93
78705,4/25/2016,95
78751,3/27/2015,84
78702,6/27/2016,81
78754,4/17/2014,97
78705,3/30/2015,79
78704,10/18/2016,83
78746,11/13/2014,100
78705,10/5/2015,94
78741,7/21/2016,96
78703,12/10/2014,97
78704,8/23/2016,83
78746,1/27/2015,100
78669,10/10/2016,99
78748,9/16/2015,94
78727,2/21/2014,100
78701,10/14/2014,89
78728,2/26/2014,90
78737,4/8/2015,86
78759,9/19/2016,84
78704,8/19/2015,84
78701,5/2/2016,91
78722,7/1/2016,90
78759,1/4/2016,92
78704,6/25/2015,89
78759,6/8/2016,91
78745,3/3/2016,99
78701,5/6/2016,82
78749,9/15/2016,92
78727,5/21/2015,86
78741,2/17/2015,87
78705,12/16/2015,96
78701,5/7/2015,83
78727,8/26/2014,97
78745,12/8/2016,82
78703,4/1/2014,96
78701,2/5/2015,73
78731,11/10/2016,93
78746,3/29/2016,99
78732,9/12/2016,97
78741,1/14/2016,96
78759,3/5/2015,82
78701,1/5/2017,90
78745,10/20/2015,100
78746,3/2/2016,92
78748,5/22/2014,100
78732,3/28/2016,87
78746,6/9/2015,97
78731,6/25/2014,90
78744,12/6/2016,90
78702,12/11/2015,97
78745,4/9/2015,75
78731,12/22/2014,100
78757,12/31/2015,79
78759,2/18/2014,100
78732,5/20/2014,100
78703,4/24/2015,97
78704,12/13/2016,83
78759,8/18/2015,82
78752,1/21/2015,71
78749,8/26/2014,90
78746,7/7/2016,100
78731,11/16/2015,88
78757,9/2/2014,100
78751,3/21/2016,94
78746,5/27/2016,100
78702,3/4/2014,90
78759,7/7/2014,91
78749,2/18/2016,94
78717,9/22/2016,96
78705,2/11/2014,88
78704,9/16/2015,86
78731,11/19/2016,91
78759,9/6/2016,96
78732,9/26/2016,97
78702,6/20/2016,82
78751,1/12/2016,87
78752,5/12/2015,100
78731,5/26/2016,100
78752,3/24/2015,100
78701,7/29/2016,85
78722,12/29/2014,100
78757,5/1/2015,100
78748,11/6/2014,96
78754,1/20/2016,93
78758,10/10/2014,94
78741,1/12/2017,93
78759,5/17/2016,100
78731,12/7/2015,100
78746,2/4/2014,96
78741,10/25/2016,94
78741,9/14/2016,82
78731,12/17/2014,100
78737,10/16/2015,96
78703,9/22/2015,96
78702,6/18/2015,90
78752,5/12/2014,95
78746,1/7/2015,82
78759,5/24/2016,96
78745,5/13/2014,81
78705,5/16/2014,78
78730,1/5/2015,100
78731,11/16/2015,96
78751,4/12/2016,98
78726,7/30/2014,93
78746,8/12/2016,89
78757,3/24/2014,93
78745,12/18/2014,100
78731,5/20/2015,90
78759,8/6/2014,97
78701,3/14/2016,84
78751,3/31/2015,100
78745,11/19/2014,84
78705,6/20/2016,95
78757,6/7/2014,96
78704,5/16/2016,77
78741,3/5/2014,91
78751,4/20/2016,100
78731,5/24/2016,100
78731,6/8/2015,95
78746,10/21/2016,96
78745,4/17/2015,93
78702,12/29/2016,91
78746,7/9/2014,97
78705,7/5/2016,78
78758,10/28/2016,99
78744,12/9/2016,100
78758,7/20/2016,88
78757,5/5/2016,89
78705,6/1/2016,89
78757,5/6/2015,97
78705,11/9/2016,96
78746,1/29/2015,100
78759,2/3/2016,92
78732,9/8/2016,96
78757,12/31/2014,85
78745,5/14/2014,95
78730,5/1/2015,100
78731,12/13/2016,100
78705,7/24/2015,94
78757,4/4/2014,97
78753,12/2/2016,94
78702,2/25/2015,88
78727,8/7/2015,87
78758,5/11/2015,90
78735,10/29/2014,91
78741,1/13/2017,98
78705,7/24/2014,97
78722,5/27/2015,97
78759,8/19/2016,95
78731,3/12/2015,100
78745,2/21/2014,72
78669,5/10/2014,88
78704,3/26/2015,92
78660,11/4/2016,89
78749,2/18/2016,99
78704,7/18/2014,89
78701,6/27/2016,88
78701,7/14/2016,89
78758,8/24/2016,95
78751,5/16/2014,85
78702,6/11/2015,97
78746,11/30/2015,99
78731,12/7/2015,100
78745,6/23/2015,97
78745,4/26/2016,95
78759,4/30/2015,86
78745,3/22/2016,100
78731,9/9/2016,93
78757,9/22/2014,100
78757,9/29/2015,94
78717,6/20/2016,90
78669,4/17/2015,93
78705,10/7/2014,97
78759,3/30/2016,86
78745,11/1/2016,100
78749,1/26/2015,86
78732,10/30/2015,93
78705,5/17/2016,93
78741,8/6/2015,91
78750,4/25/2014,100
78741,2/3/2015,72
78758,2/18/2015,100
78741,7/20/2016,90
78717,3/4/2014,86
78757,1/10/2017,93
78759,10/17/2014,89
78701,12/10/2015,93
78745,4/29/2016,96
78757,4/14/2016,91
78758,3/4/2015,96
78660,8/24/2015,100
78757,10/16/2014,100
78732,10/10/2014,100
78751,9/29/2016,100
78731,7/24/2014,97
78705,12/16/2015,93
78758,5/12/2016,88
78759,2/27/2015,97
78758,10/20/2016,97
78701,10/25/2016,90
78703,4/24/2015,100
78703,4/6/2016,90
78735,10/27/2015,94
78753,10/28/2014,96
78669,5/10/2014,93
78701,1/20/2016,91
78745,7/11/2016,94
78741,6/28/2014,90
78759,8/27/2014,97
78758,10/30/2014,97
78702,1/21/2015,97
78705,7/18/2016,95
78759,7/6/2015,93
78744,4/28/2015,92
78745,4/7/2016,93
78745,7/20/2016,90
78701,10/27/2016,89
78701,10/29/2015,76
78746,11/24/2015,100
78731,12/13/2016,97
78731,3/8/2016,86
78660,8/22/2016,100
78749,5/26/2015,100
78746,11/10/2015,99
78759,6/16/2015,95
78745,4/7/2015,74
78757,6/24/2016,99
78749,8/26/2014,93
78746,6/5/2015,96
78758,2/8/2016,86
78732,4/29/2015,97
78746,3/26/2014,96
78702,9/26/2016,86
78701,6/9/2016,92
78757,9/1/2016,79
78734,10/7/2016,97
78731,6/12/2015,88
78751,5/20/2014,100
78702,3/11/2015,90
78758,3/3/2014,79
78759,10/18/2016,98
78732,3/28/2016,94
78759,5/17/2016,99
78728,8/26/2014,93
78758,2/25/2015,94
78702,3/24/2015,94
78705,4/7/2016,89
78746,8/10/2016,98
78653,2/9/2016,97
78704,12/5/2016,81
78759,12/18/2015,91
78758,11/2/2016,90
78749,8/24/2016,100
78745,12/8/2016,73
78705,7/31/2014,100
78758,4/21/2014,100
78745,4/7/2015,83
78705,11/13/2014,89
78759,8/27/2014,88
78756,6/8/2015,100
78751,6/17/2015,89
78752,5/13/2014,100
78669,8/26/2015,80
78704,3/28/2014,87
78702,1/6/2016,97
78730,3/30/2016,99
78751,12/17/2015,84
78748,12/2/2016,100
78731,12/22/2014,100
78746,7/28/2016,90
78702,3/6/2014,73
78731,1/6/2017,78
78701,10/14/2014,87
78752,3/28/2016,99
78703,9/29/2014,90
78730,8/31/2016,79
78745,7/11/2016,97
78701,5/6/2016,83
78702,8/13/2015,87
78703,3/14/2016,85
78660,2/1/2016,100
78704,4/22/2015,89
78746,12/29/2015,96
78745,11/18/2015,87
78701,4/15/2015,85
78701,8/20/2014,84
78744,5/6/2016,98
78669,10/27/2015,90
78701,6/25/2015,80
78759,10/17/2016,95
78701,1/6/2015,91
78741,2/19/2015,78
78704,8/6/2015,97
78759,7/7/2014,97
78751,12/15/2014,79
78727,11/30/2016,90
78754,8/19/2015,100
78732,4/29/2015,100
78723,12/23/2015,95
78752,11/9/2015,92
78732,10/30/2015,97
78728,8/28/2015,77
78701,12/7/2015,91
78704,7/19/2016,87
78735,5/23/2016,97
78746,5/12/2016,100
78702,3/24/2016,98
78701,9/29/2016,96
78730,9/1/2016,100
78745,11/6/2015,96
78726,12/7/2015,89
78758,12/17/2015,86
78728,8/15/2016,92
78758,1/20/2015,92
78749,9/18/2015,97
78744,10/12/2016,94
78758,8/11/2015,88
78703,6/25/2014,94
78759,12/18/2015,89
78660,9/3/2014,95
78730,8/19/2014,97
78731,11/10/2016,99
78704,1/29/2015,74
78753,2/27/2014,94
78732,10/10/2014,97
78735,4/14/2015,93
78717,6/24/2015,94
78704,7/13/2016,90
78748,9/17/2014,97
78745,1/5/2017,91
78735,8/10/2016,95
78757,11/13/2015,95
78745,12/5/2014,92
78749,8/26/2014,97
78750,1/10/2017,93
78753,1/5/2016,97
78757,3/24/2014,97
78753,9/22/2015,97
78705,6/18/2015,94
78745,11/12/2014,100
78752,3/21/2016,90
78703,12/31/2014,97
78728,3/26/2015,93
78746,7/23/2015,97
78759,12/18/2015,99
78723,8/26/2016,93
78746,10/21/2016,100
78752,9/27/2016,80
78758,9/15/2016,96
78726,1/12/2015,85
78701,5/21/2015,76
78703,5/14/2015,100
78759,7/13/2015,97
78741,8/18/2014,88
78717,2/27/2014,90
78746,3/4/2014,100
78746,8/5/2014,100
78732,9/8/2016,97
78759,1/28/2015,96
78741,7/9/2015,88
78758,10/12/2016,95
78703,12/6/2016,85
78731,4/11/2014,96
78750,7/29/2016,93
78701,11/14/2016,95
78701,2/25/2015,91
78759,4/22/2015,85
78704,5/30/2014,100
78758,5/4/2016,95
78735,12/29/2014,100
78705,1/16/2015,83
78701,9/30/2014,100
78702,3/29/2016,98
78705,12/1/2015,89
78746,8/21/2014,100
78745,6/9/2014,96
78705,4/28/2015,93
78749,9/19/2016,97
78732,4/29/2015,97
78759,7/25/2014,92
78723,7/15/2015,84
78653,3/24/2015,97
78702,10/29/2014,91
78752,8/12/2015,91
78701,7/7/2015,94
78751,9/17/2015,100
78741,7/16/2014,87
78744,9/30/2016,93
78751,4/14/2015,93
78744,5/13/2014,97
78757,8/4/2015,97
78702,8/24/2016,84
78717,9/3/2014,79
78757,1/21/2015,97
78746,5/14/2015,100
78758,10/13/2015,92
78744,3/2/2015,93
78748,3/6/2014,97
78744,9/9/2014,94
78705,9/23/2016,94
78705,2/2/2016,97
78731,1/9/2015,97
78705,10/13/2016,85
78704,6/15/2016,94
78702,3/30/2016,90
78757,10/17/2016,100
78749,3/9/2016,95
78744,12/16/2016,94
78731,1/6/2017,97
78731,12/17/2014,100
78759,5/17/2016,96
78746,1/24/2015,100
78754,3/18/2014,100
78731,9/9/2016,89
78731,7/24/2014,100
78726,6/10/2016,87
78730,8/31/2015,100
78757,4/28/2015,95
78749,4/9/2015,90
78750,4/9/2015,92
78746,6/10/2014,93
78749,2/21/2014,100
78702,4/28/2015,78
78741,9/6/2016,97
78701,6/21/2016,84
78705,12/10/2014,87
78701,10/16/2014,89
78732,10/10/2014,97
78702,2/11/2016,79
78705,7/9/2015,97
78732,5/20/2014,97
78753,2/24/2015,94
78759,6/29/2016,94
78701,9/6/2016,87
78745,9/13/2016,100
78749,7/6/2015,97
78758,8/28/2015,97
78745,3/11/2014,70
78749,9/23/2015,97
78757,3/1/2016,83
78746,8/7/2015,100
78748,3/19/2015,86
78757,4/7/2015,91
78744,10/20/2014,93
78732,10/30/2015,100
78730,4/16/2014,100
78730,2/26/2015,100
78745,1/15/2015,92
78759,6/16/2015,100
78705,8/12/2015,88
78702,8/10/2016,86
78753,4/1/2015,90
78702,11/6/2015,100
78730,2/17/2015,94
78702,11/20/2014,76
78749,6/9/2014,100
78703,7/11/2016,97
78744,7/3/2014,89
78669,4/11/2016,98
78745,10/8/2014,87
78704,1/8/2015,87
78745,1/13/2015,78
78702,9/17/2014,90
78702,7/30/2015,94
78745,10/27/2015,83
78759,2/26/2015,97
78759,12/1/2016,87
78746,2/9/2015,94
78749,11/23/2015,96
78745,11/10/2016,95
78749,2/18/2016,93
78745,1/9/2015,93
78669,3/11/2014,93
78705,7/8/2016,87
78732,10/10/2014,100
78702,12/29/2016,91
78751,9/29/2014,87
78744,3/9/2016,86
78701,5/29/2014,83
78701,1/5/2016,92
78669,2/6/2015,100
78701,4/23/2014,72
78732,5/20/2014,97
78751,7/7/2016,92
78704,8/26/2015,82
78752,9/2/2015,100
78758,4/28/2016,72
78741,6/22/2015,97
78757,6/10/2016,90
78756,11/30/2015,94
78750,10/7/2015,100
78746,5/13/2014,97
